company_name,job_summary,job_title,City,State
Bruner Corporation,O Ensuring the accuracy and timeliness of daily and weekly production reports and assisting in quantitative and graphical analysis of production data to…,Project Engineer,Columbus, OH
Colgate-Palmolive,"The Project Engineer will provide engineering expertise and execution for the continuous improvement of plant detergent processing, surfactant sulfonation and…",Senior Project Engineer,Cambridge, OH
"Quadax, Inc.","Understanding of design, build and manage data pipelines for data structures encompassing data transformation, data models, schemas, metadata and workload…",Data Architect,Middleburg Heights, OH
IEC Infrared Systems,? Parallel and serial data (e.g. Successful candidate is self-motivated with excellent communication and organizational skills. ? Brushed vs Brushless (BLDC).,Electrical Engineer,Middleburg Heights, OH
Ameritas,Ameritas Investment Partners is seeking a Investments Data Engineer Intern. Understands foundational concepts of data development and operational procedures…,AIP Intern-Investment Data Engineer,Cincinnati, OH
Chase Brass & Copper Co. LLC,"The Mechanical Engineer Co-Op/Intern will work directly with a current Engineer (mentor) in areas such as project management, problem solving and root cause…",Intern-Mechanical Engineer,Montpelier, OH
Interstate McBee,Strong data analysis skills using statistical tools (e.g. Reverse engineer and develop diesel fuel systems and engine components (e.g. Lift up to 40 pounds.,Design Engineer,Cleveland, OH
Gooch & Housego,Experimental Design and Data reduction. This position involves the introduction of new electro-optic products to G&H’s product line as well as support of…,Product Engineer,Cleveland, OH
STERIS,Review collected data to perform statistical analysis and recommend process / product changes to improve quality. Perform all other duties as assigned.,Senior Quality Engineer,Mentor, OH
Northern Technologies International Corporation,"Generate project reports, data analysis and summaries to communicate results to contractors and clients. Assistance in running tests on R&D assemblies, working…",Field Application Engineer,Beachwood, OH
Rockwell Automation,"Uses personal computer to obtain, organize, and analyze data to prepare charts and reports. This role is in printed circuit board assembly and working on…",Senior Manufacturing Engineer,Twinsburg, OH
Geauga County Engineer,"Use proper research methods in gathering data; Assists customers and others with data research, records, etc. Must possess a valid Ohio Driver’s license;",Civil Engineer I,Chardon, OH
PatientPoint,Full time position Data Engineer. Build data ingestion & transformation processes to support industry leading data science applications in predictive modeling…,Data Engineer,Cincinnati, OH
Whirlpool Corporation,"Controls Engineer, Findlay Manufacturing Plant. Collect data from plant automation. As a Controls Engineer, you will lead new controls/plant automation projects…",Controls Engineer,Findlay, OH
TARGET,You will collaborate with Senior Systems Engineers to perform Root Cause Analysis for equipment failures. Utilize handheld devices and asset management system…,MAINTENANCE MECHANIC,West Jefferson, OH
Blu Perspective,"The Quality Engineer – Improvement Facilitator. Work directly with Inspection leadership to evaluate each specific defect, analyze reported data and…",Quality Engineer,Findlay, OH
CTG (Computer Task Group),Experience with administration or development within common Data Analytics cloud platforms: Strong datacenter architecture skills specific to data / database…,Infrastructure Delivery Specialist,Brooklyn, OH
Airgas,"May assist in development, oversight and training of Equipment Engineers and Applications Engineers. Interface internally with regional account managers, bulk…",Applications Engineer,Cleveland, OH
Penske,"Ability to analyze data and conduct extensive research required. 5 years of experience as a Logistics Engineer or comparable experience designing, developing,…",Senior Warehousing Engineer,Beachwood, OH
"Eccrine Systems, Inc.",Analyzing data and sharing conclusions within the organization. The R&D Engineering Co-op will collaborate with scientists and engineers in tasks and…,Student Co-op - R&D Engineer; Sensors (Spring 2020; Full-time),Cincinnati, OH
"Involta, LLC","IT Systems Engineer – Exchange Administrator works as a bridge between customers and engineering teams. Familiarity with data management, including SAN storage…",Systems Engineer- Exchange Administrator,Akron, OH
OEConnection,"When reported, data will not identify any specific individual. In just 18 years, OEC has grown globally to more than 1,000 employees with a double-digit revenue…",Software Engineer,Richfield, OH
Davey Resource Group,"Select and interpret data, based on design intent. Collaborate with others (project managers, other engineers, clients, technicians, and administration) to…",Entry Level Telecommunications Designer,Kent, OH
Encore Technologies,Install and support data network solutions. 10+ years’ experience installing and supporting data network solutions. Must be eligible to work in the U.S.,Network Engineer,Wilmington, OH
Dogwood Services Inc.,Reviews completed work to ensure accuracy and compliance with codes and design data. Updates the Chief Process Engineer when problems arise and any personnel…,Piping Design Supervisor,Cleveland, OH
"Honda R&D Americas, Inc.",Ability to analyze data and perform trend analysis. The purpose of this program is to educate incoming Engineers on the various facets that create HAM’s…,Engineering Development Program - May 2020 - Safety Engineer,Marysville, OH
Bridgestone APM,"Is seeking an experienced Industrial Engineer to join their robust team located in Upper Sandusky, OH. Analyze statistical data and product specifications…",Industrial Engineer,Upper Sandusky, OH
Expedient,"Expedient is hiring a Data Center Infrastructure Engineer in Columbus. Perform Telco cross-connect installations (POTS, DS1, DS3, Ethernet, Fiber) to include…",Data Center Infrastructure Engineer,Columbus, OH
Procter & Gamble,"The Platform Engineering role will utilize leading edge technologies in MES, DevOps, IoT, Edge computing, Cloud data stores, and Machine Data Analytics.",IT Platform Engineer,Cincinnati, OH
Jefferson Industries Corporation,"Collects production data and applies standard scientific and statistical methods to document, analyze and design production process improvements.",KAIZEN ENGINEER,West Jefferson, OH
Masergy Communications,"Client data gathering, documentation and technical service order entry. The Solutions Engineer is responsible for pre-sales technical support of Masergy’s…",Solutions Engineer,Ohio,
STERIS,"Statistical data base literacy desirable. Prepare presentations with appropriate data and conclusions. The full affirmative action program, absent the data…",Operations Engineer,Mentor, OH
Vertiv Co.,"Knowledgeable and proficient with various data analysis and problem solving techniques. Proficient with word processing, (relational) database, data analysis,…",Product Quality Engineer,Delaware, OH
Goodyear,"Requires sense of urgency and deliver fact-based data. Conduct global manufacturing and capacity improvement initiatves, such as throughput optimization,…",Senior Industrial Engineer - Simulation,Akron, OH
"Honda R&D Americas, Inc.","This would include assisting with problem and data analysis, countermeasures, test set-up, data acquisition, test monitoring and recording activities.",2020 SUMMER - ELECTRICAL ENGINEERING STUDENT OPPORTUNITIES,Raymond, OH
US Other Agencies and Independent Organizations,"Professional registration as an engineer. This position is in the Office of Research and Development, Center for Environmental Solutions and Emergency Response,…",Biologist/General Engineer/Physical Scientist,Cincinnati, OH
The Talent State Consultant,"Ability to develop supplier development strategies and improvement plans, using available supplier performance data, as well as current and future business…",Supplier Quality / Development Engineer,Mansfield, OH
GE Aviation,Document and communicate results of technical data generated. Assure proper documentation and communication of technical data generated for the assigned…,"Engineer, Controls Engineering - hire date early to mid 2020",Evendale, OH
Overhead Door Corporation,"Effectively leverage business process understanding, customer data analysis, and quality engineering tools to influence and support business partners to drive…",Quality Engineer,Mount Hope, OH
"Area Temps, Inc.","Prepare spreadsheets for compiling and organizing installation data. Must have strong data entry, reporting, and analytical skills.",Client Compliance Sevices Support,Bedford Heights, OH
T-CETRA LLC,Create mock data responses from web services. The successful Middleware Engineer will gain valuable experience and participate in QA test case passing processes…,Middleware Developer (DIRECT HIRE),Dublin, OH
"SigmaTEK Systems, LLC","SigmaNEST leads the world in nesting systems for fabrication, providing unsurpassed material utilization, motion optimization, manpower efficiency,…",Director of Customer Experience,Cincinnati, OH
Procter & Gamble,"Your skills should show experience in design of experiments and a mastery of various statistical methodologies such as multivariate statistics, linear and non…","R&D Statistician, PhD",Cincinnati, OH
Giesecke+Devrient,"The Senior Production IT Systems Engineer troubleshoots production computer systems and equipment, both hardware and software, as well as maintains product and…",Production IT Systems Engineer II,Twinsburg, OH
US Department of Veterans Affairs,"Professional registration or licensure - Current registration as an Engineer Intern (EI), Engineer in Training (EIT)1, or licensure as a Professional Engineer …",Supervisory General Engineer (Chief of Engineering),Cleveland, OH
The Scotts Miracle-Gro Company,Gathering and analyzing data to make recommendations for process improvements to operators and management. Here at Scotts Miracle-Gro there is no such thing as…,"Intern, Process Engineer",Marysville, OH
"Vertical Knowledge, LLC","Since day one, our Software Engineers have helped tackle the complex and interesting challenge of discovering value hidden in the world’s data.",Software Engineer,Chagrin Falls, OH
BWX Technologies,"Analysis of quality trending data. Quality Assurance Engineer 1 - BWX Technologies, Inc. Quality Assurance Engineer responsible for engineering support of…",QA Engineer 1,Barberton, OH
"Honda R&D Americas, Inc.","Experience with HILS and control software rapid-prototyping tools (Matlab/Simulink, dSPACE toolchain, etc.), data acquisition systems (INCA, CANalyzer, etc.).",VEHICLE CONTROL HILS ENGINEER,Raymond, OH
The Ohio State University,Working Title Client Support Engineer. Please click either the Next button or you can go to different pages of the application by selecting the page from the…,Systems Developer/Engineer,Columbus, OH
Transystems,Work/collaborate with drainage and roadway engineers. Team oriented engineer with strong communication skills. Other duties may be assigned.,Entry Level Bridge Engineer - Cleveland Job,Cleveland, OH
Zones,"Workplace Modernization, Network Optimization, Data Center Transformation, and Security Fortification. Treat Client data and infrastructure as if your life…",Data Center Technician,Cleveland, OH
"NuVasive, Inc.","Support design for manufacturability analysis with CNC Programmers and Quality Engineers, and provide input to Development (Design) Engineers.",Associate Manufacturing Engineer,Dayton, OH
Solize USA Corporation,"Analyze user research data to understand our customers' needs and desires for infotainment systems (in vehicle displays, information, entertainment, controls,…",HMI Research Engineer /Ergonomics Engineer -4036,Marysville, OH
BioSource Recruiters,"The Supplier Development Engineer is responsible for identifying technical problems with suppliers, implementing, monitoring and reporting on supplier…",Supplier Development Engineer,Mansfield, OH
CDW,"Senior Consulting Engineers at CDW are smart, hard-working Engineers who enjoy teaming with other best and brightest Engineers on highly visible, technically…",Senior Consulting Engineer - Microsoft Unified Communications,Cleveland, OH
"EFI Global, Inc.","Consults with management, engineers, and other agencies regarding industrial health problems and solutions. Skilled in organization and interpretation of field…",Industrial Hygienist Advisor Sr,Columbus, OH
Battelle,"Aid in the design and implementation of machine learning, data mining, data fusion, and data engineering techniques applied to cyber microelectronics security…",Cyber Trust & Analytics Engineer Graduate Intern (Summer 2020),Columbus, OH
Simmers Crane Design & Services,"Ability to collect and interpret data. We work in many different industries such as steel, automotive, power generation, etc. The Civil Structural Engineer…",Civil Engineer,Salem, OH
Cameron Craig Group,"The Quality Assurance Engineer (QAE) is an integral part of the Quality team. The QAE will be part of the team that implements, manages, and improves company…",Quality Assurance Engineer,Mentor, OH
SNI Technology,Automated test plan creation by creating Gherkin scripts and translating Gherkin into automated test Use of SQL for manual data validation.,"Test Engineer - 5077 in Orville, OH",Orrville, OH
Goodyear,"Perform data queries, analyze data in Excel spreadsheets or other forms. Conduct plant compound sample management including requests, lab studies & test data…",Engineering Technician,Akron, OH
DuPont,The Quality Engineer generates and maintains quality data and metrics and drives continuous improvement. ISO 9001:2015) and the controls necessary to achieve…,Quality Engineer,Dayton, OH
Cardinal Health,"Builds data marts and data models to support Data Science and other internal customers. Help design data models, perform associated data engineering activities…",Cloud/Data Engineer,Dublin, OH
Cedar Point,"Has primary responsibility to ensure all systems, all data types, software, hardware, configurations and documentation are backed up properly.",Sr. Systems Engineer,Sandusky, OH
"Honda R&D Americas, Inc.","This would include assisting with problem and data analysis, countermeasures, test set-up, data acquisition, test monitoring and recording activities.",2020 SPRING - ELECTRICAL ENGINEERING STUDENT OPPORTUNITIES,Raymond, OH
TRC,"TRC is seeking a motivated entry-level engineer to join the air quality consulting group in its Cincinnati, OH office.",Entry level Air Quality Engineer,Cincinnati, OH
General Electric,"In addition, as the Additive CAD Engineer, you will: This position is for the Additive CAD Engineer role at GE Aviation's Additive Technology Center.",Additive CAD Engineer,West Chester, OH
STERIS,The Senior Engineer has greater authority over assignments and decisions required to complete work and will serve as a mentor to the lower classification…,Senior Engineer,Mentor, OH
Applied Optimization,"To be a key member of an interdisciplinary research and development team that generates simulation data, analyzes experimental data and, implements next…",Mechanical Engineer,Fairborn, OH
Recruiters Network,"The Quality Assurance Engineer (QAE) is an integral part of the Quality team. The QAE will be part of the team that implements, manages, and improves company…",Quality Assurance Engineer,Mentor, OH
CGB Enterprises Inc,"Data mining permits, regulations, plans and compliance documents to determine impacts on company operations and practices. Are you passionate about compliance?",Environmental Analyst,Cincinnati, OH
Battelle,"Aid in the design and implementation of machine learning, data mining, data fusion, and data engineering techniques applied to cyber microelectronics security…",Cyber Trust & Analytics Engineer Graduate Co-Op (Spring 2020),Columbus, OH
"SigmaTEK Systems, LLC","SigmaNEST leads the world in nesting systems for fabrication, providing unsurpassed material utilization, motion optimization, manpower efficiency,…",SigmaTEK Talent Network,Cincinnati, OH
Confidential Priviately-Held Company,Develops applications for data migration and maintenance. This position will work with application and system engineers to create scalable and repeatable SQL…,SQL Server DBA,Columbus, OH
"Amotec, Inc.","Experience in manufacturing data collection and analysis including statistical methods, Design of Experiments, and the use of statistical software or Microsoft…",Manufacturing Engineer Opening,Berlin Heights, OH
Veeva Systems,"Veeva is currently seeking a talented Sustaining Engineer in Columbus, Ohio, to join our Data Platform Team. As a Sustaining Engineer, you will be charged with…",Sustaining Engineer – Data Platform,Columbus, OH
Seamless.AI,3 - 5+ years of professional (not academic) experience in data science and/or big data. Strategic thinker and problem solver to develop data science strategies…,Data Scientist/Engineer,Columbus, OH
Olympus,"He/she should be expected to also work independently with minimal supervision in the lab, summarizing data, and writing technical reports.",Co-Op,Norwalk, OH
Knorr-Bremse North America,"Engineer 2-3, Product (Driver Assistance). Ability to assimilate data quickly. Interface with customers, software developers, systems engineers and management…","Engineer 2-3, Product (Driver Assistance)",Elyria, OH
Veeam Software,Recognition—we prefer to promote engineers internally. So if you’re looking for a fast-moving tech support engineer role with a team that’s outpacing the…,Junior Technical Support Engineer,Columbus, OH
STERIS,Review collected data to perform statistical analysis and recommend process / product changes to improve quality. Perform all other duties as assigned.,"Senior Quality Engineer, Healthcare",Mentor, OH
Root Insurance Company,"Data science or data analysis. As a telematics engineer you’ll be working to improve or change how we collect, upload, and analyze trips.",iOS Telematics Engineer,Columbus, OH
City of Columbus,"Prepares technical reports and support data; Possession of a valid Engineer Intern certificate. Under general supervision of a Professional Engineer, is…",Engineer-In-Training II (Vacancy),Columbus, OH
Minerva Analytics,Works with engineers + analysts to resolve bugs. Develop test data necessary to execute test cases. Educate other engineers on how to write effective tests for…,QA Tester,Minerva, OH
City of Cincinnati,"Analyze and interpret field data. The position will supervise professional engineers, engineer interns and other staff who are primarily dedicated to managing…",SUPERVISING ENGINEER,Cincinnati, OH
RCI for Confidential Companies (hosted jobs),Troubleshootand debug automotive hybrid powertrain systems while training quality andmanufacturing engineers about the product.,Design Engineer,Dayton, OH
EWI,"Work with and support engineers, technicians, and engineering managers across multiple disciplines. Ensure that project execution (periodic stakeholder…",Welding Engineer- Project Manager,Columbus, OH
"Advint, LLC",Communicating with engineers and other coworkers. Experience operating automated test or data acquisition systems. Following verbal and written instructions.,Electronics Assembler,Reynoldsburg, OH
Kirila Fire,"Draws charts for representation of statistical data. Work directly with engineers to produce drawings from sketches, existing drawings and electronic images.",Mechanical Designer,Fowler, OH
Parker Hannifin Corporation,"Develops and manages the high level infrastructure for the collection, management, transfer and storage of process data 4. Bachelor degree (BS) in engineering;",Additive Manufacturing Engineer,Mentor, OH
PACCAR,"Models physical/application data requirements in a data model tool, such as ERWin data modeler • Teaches data modeling and data design concept to IT and…",Data Engineer,Chillicothe, OH
KORE,We are looking for a dynamic Data Engineer to help with KORE's data pipeline architecture and to help us get to a new level with our data analytics!,Data Engineer,Blue Ash, OH
PARKER HANNIFIN CORP,Bachelor’s degree (BS) (or Professional Engineer (PE) certificate) in engineering or a science technical discipline; Identifies mentoring and development needs;,"Aerospace - Project Engineer, Aircraft Carbon Brakes & Wheels",Avon, OH
PepsiCo,"Planned and unplanned downtime, rate, yield, and quality loss data collection methodology, analysis, interpretation and opportunity analysis.",Process Improvement Engineer,Cincinnati, OH
Consolidated Precision Products,The Process Engineer is a key member of engineering team. Metallurgist or Process Engineer in the DS/SX investment casting industry.,Process Engineer,Eastlake, OH
Current & GE Lighting,Provide technical guidance and mentoring to less experienced engineers. Lead data analysis and collaborate with product owners and managers to evolve cloud…,Lead Cloud Engineer - Connected Devices,Cleveland, OH
Lantratech,Prepare mathematical CAD surface data for vehicle body parts to conduct various Computer Aided Engineering simulation work;,CAE Engineer,Worthington, OH
Nidec Motor Corporation,"The Project Engineer directs and coordinates the planning, organization, control, integration, and completion of assigned engineering projects.",Project Engineer,Akron, OH
"TMSI, LLC",We are looking for a seasoned Software/Controls Engineer to join our team! Create programming libraries to interface to machine control and data acquisition…,Software Engineer - Industrial,Cleveland, OH
Leidos,"Leidos Inc., has an exciting opportunity for a Remediation Engineer. Responsibilities include review and analysis of engineering, hydrogeological, and chemical…",Remediation Engineer,Twinsburg, OH
"APPLIED SCIENCES, INC","Demonstrate a basic understanding of technical protocols and procedures, and record and report data with direct guidance. A mechanical aptitude is desirable.",Chemistry Technician,Cedarville, OH
"Opportunity Search, Inc.","Assess processes, perform measurements, and interpret data. The process engineer will research and purchase equipment or upgrades to existing equipment.",Process Engineer,Toledo, OH
Jobot,"We are a K12 analytic, assessment & data management solutions provide a foundation for standards-based learning and teacher data. This Jobot Job is hosted by:",Software Engineer,Cincinnati, OH
Acumen Solutions,"Document data and testing results. Experience with data management and manipulation. We are a global cloud consultancy combining the insight of our strategists,…",Integration Tester,Cleveland, OH
Lubrizol Corporation,Responsible (as part of a broader team) to ensure the core data networks at Lubrizol's main four regional data centers have the proper and cost-effective…,Network Engineer,Wickliffe, OH
Materion,"Computer proficiency, including spreadsheets and data analysis. Provide data analysis, statistical quality control, and statistical process control.",Manufacturing Engineer- Primary Operations,Elmore, OH
Facebook,"This position is full-time and based in our New Albany, OH data center. Deployment, configuration, and management of all network infrastructure on our data…","Network Engineer, Deployment & Support",New Albany, OH
SAINT-GOBAIN,"Expertise in Industrial 4.0 areas such a vision systems, automated inspection, and data analysis. Strong knowledge of Quality Sciences (RCCA, Problem Solving,…",Quality Engineer,Cleveland, OH
"Eccrine Systems, Inc.",Analyzing data and sharing conclusions within the organization. The R&D Engineering Co-op will collaborate with scientists and engineers in tasks and…,Student Co-op - R&D Engineer/Scientist; Device Integration (Spring 2020; Full-time),Cincinnati, OH
FLUOR-BWXT PORTSMOUTH,"Supports Radiation Protection functional areas such as sampling, data capture, entry and analysis support, documentation, procedure update, report preparation,…",RP Engineer Principal,Piketon, OH
Penske,Ability to analyze data and conduct extensive research required. The Logistics/Packaging Engineer is responsible for participating in logistics analysis and…,Logistics/Packaging Engineer,Beachwood, OH
JP Morgan Chase,"Data protection, replication, reconciliation, and distribution. Experience with Spark/Spark Streaming (Big Data). BS/BA degree or equivalent experience.",Software Engineer - Big Data,Columbus, OH
Northrop Grumman,Northrop Grumman is seeking Software Engineers. Conducts multidisciplinary research and collaborates with equipment designers and/or hardware engineers in the…,"2020 Associate Cyber Software Engineer, Cincinnati, OH",Cincinnati, OH
"AtriCure, Inc.",Develop and communicate best practices among other manufacturing engineers. Responsible for guiding the efforts of more junior manufacturing engineers and…,Manufacturing Engineer,Cincinnati, OH
"Cornerstone Research Group, Inc.","We are seeking scientists and engineers to join our team. Experience with data analytics (Hadoop, R, or similar) is preferred. Other duties may be assigned.",Software Engineer,Miamisburg, OH
Procter and Gamble,"Designs, maintains and enhances design data dictionaries, physical and logical database models, performance tuning and maintain a central data repository for…",DataBase Engineer,Cincinnati, OH
Abercrombie and Fitch Co.,"Work with Data Engineers to identify or build new solutions. Primary objectives are to monetize our customer data platform for personalized messaging, conduct…",Data Scientist,Columbus, OH
"Hunter's Manufacturing Inc., dba TenPoint Crossbow...",Play a key role in the data management process including higher level Enterprise Document Management system functions (SolidWorks).,Senior Design Engineer,Mogadore, OH
"ZIN Technologies, Inc.","Our award-winning 250+ person organization consists of scientists, engineers, designers, and technicians. The flight hardware lifecycle spans concept definition…",Process Engineer,Cleveland, OH
ERT,Will be responsible for developing and helping to successfully deliver a project specific highly interactive web application for clinical research data…,Solutions Engineer,Cleveland, OH
Encore Technologies,"As a Data Engineer, you will develop fast data infrastructure leveraging data streaming, batch processing, and eventually machine learning to personalize…",Data Engineer,Cincinnati, OH
Interplex,Minimum of 3-5 years’ experience as a Quality Engineer. 3-5 years’ experience in Quality Engineering for a regulated industry (prefer medical devices) in the…,Quality Engineer,Milford, OH
Mid-West Forge Corporation,"Documents data obtained during all quality assurance activities, consistent with company policies and procedures. Other duties may be assigned.",Quality Engineer,Cleveland, OH
"World Wide Technology, Inc.",Manages and achieves a Data Center gross profit number. Leads in managing and reporting all assigned accounts Data Center opportunities.,"Consulting Systems Engineer-Data Center (Columbus, OH)",Columbus, OH
Greenspace Construction Services,"Responsible for tracking all construction data relating to the project including, but not limited to, shop drawings, RFI’s, RCQ’s, change orders, contingency…",Project Administrator / Engineer,Cleveland, OH
Consolidated Networks Corporation (CNC),"Viewand filter of consolidated site data. At the direction of the lead CNC SolarWinds training engineer, CNC trainer engineers will be responsible to deliver…",SolarWinds Trainer Engineer - NMS,United States,
STERIS,"Excellent knowledge in data architecture and management; Attract, develop, and retain top talent, including working with sourcing engineers and specialists to…",Sourcing Specialist,Mentor, OH
"ODW Logistics, Inc","Provide Senior Management with data and recommendations to make effective decisions regarding the optimum utilization of people, materials, equipment,…",Industrial Engineer,Columbus, OH
Johns Manville,"Work on a maintenance team in troubleshooting of manufacturing equipment, control systems, and data acquisition breakdowns.",Electrical Controls Engineer,Waterville, OH
First Solar,Demonstrated proficiency in Statistical Data Analysis and Design of Experiments (DOE). Analyze data using sound statistical methodology to drive improvements…,Manufacturing Engineer II (Integration),Perrysburg, OH
Johnson Controls,"Be able to create tracking spreadsheets, reference data in other spreadsheets and create macros. Leads moderately complex projects that generally have been…",Field Project Manager - Fire,Strongsville, OH
Jobot,"We are a K12 analytic, assessment & data management solutions provide a foundation for standards-based learning and teacher data. This Jobot Job is hosted by:",Software Engineer,Cincinnati, OH
Goodyear,Translate product needs to experimental data or design parameters. Meet or exceed Job Level Matrix requirements for job level Engineer E06.,SENIOR ENGINEER - ENGINEERING MECHANICS,Akron, OH
CDW,"The Senior Data Center Delivery Engineer supports projects related (but not limited) to data center storage, data protection and virtualization (server/desktop…",Sr. Data Center Delivery Engineer,Kent, OH
Enviroscience,"Data gathering, calculations, and analysis. The position will include a range of tasks within a team of engineers and scientists.",Environmental/Civil Engineer,Stow, OH
Encore Technologies,Install and support data network solutions. Network Engineer to provide advanced installation and support for network solutions. Some of these benefits include:,Sr. Network Engineer,Wilmington, OH
Signet Jewelers,"Create and review financial statements, production & activity reports and other performance related data to measure productivity/goal achievement to determine…",Director Signet Manufacturing,Akron, OH
Avani Technology Solutions Inc,Cleint is looking for a Big Data Engineer responsible for supporting Big Data analytics. Strategizes new uses for data and its interaction with data design.,"""Java/Hadoop Developer"" OR ""Big Data Engineer""",Columbus, OH
Mast Global,"Facilitate evaluation and methods of test data analysis. Evaluate data for trends leading to Corrective Actions. Victoria's Secret, Pink, and Bath & Body Works.",Sr Quality Engineer,Reynoldsburg, OH
"R&R Tool, Inc.",Quality Engineer will also oversee and perform internal and third party ISO audits. A Quality Engineer will lead and assist with specific engineering projects…,Quality Engineer,Blanchester, OH
"ALTENLOH BRINCK & CO US INC (SPAX, TRUFAST)","Experience with product data management software (EPDM preferred). Knowledge, Education, Skills and Abilities. Experience with DFMEA and CAE/Simulation a plus.",Product Engineer,Bryan, OH
Middough Inc.,The Engineer collects and prepares data/information and performs detailed engineering calculations. The Engineer demonstrates technical/professional growth…,Electrical Engineer (CLE 19130),Cleveland, OH
Taylor Winfield Technology - TWT,Product Sales Engineer - Mill Processing Equipment Group. Compiling supplier and internal technical and pricing data to support technical/commercial offers.*.,Product Sales Engineer - Mill Processing Equipment Group,Youngstown, OH
Rittal North America LLC,What would our Maintenance Reliability Engineer be responsible for? Analyze predictive maintenance data to ensure proper preventative maintenance activities are…,Maintenance Reliability Engineer,Dayton, OH
Morrison Products Inc.,"Knowledge of corrective actions, returned goods management, PPAP, data analysis, mistake proofing, problem solving tools, and quality data collection systems.",Quality Engineer,Cleveland, OH
Gooch & Housego,"Support design for manufacturability analysis with Value Stream Manager and Quality Engineers, and provide input to Development (Design) Engineers.",Fabrication Value Stream Engineer,Cleveland, OH
Volk Optical,Volk Optical is currently searching for a Quality Assurance Engineer. The QA Engineer is an integral part of the Quality and Regulatory team and will be…,Quality Engineer,Mentor, OH
Firelands Regional Medical Center,"A working leader, focused on providing leadership to the team in primary support of the health system technology infrastructure, including all data center and…",Senior Systems Engineer: FT 8a-5p,Sandusky, OH
RoviSys,"Work in a team environment with engineers and designers from RoviSys, partners, and clients to provide state of the art software solutions to address technology…",Senior Software Engineer,Aurora, OH
Charter Steel,Data analysis and problem solving techniques. Join the Charter family and grow with us. When you work at Charter Manufacturing you’re part of a four-generation…,Intern - Plant Engineer,Cleveland, OH
Rovisys Automation & Information Solutions,"Work in a team environment with engineers and designers from RoviSys, partners, and clients to provide state of the art software solutions to address technology…",Senior Software Engineer,Aurora, OH
Alamo Group,"Review existing specifications and data as required. Collaborate with manufacturing engineers, programmers, and other manufacturing personnel to ensure…",Design Engineer,New Philadelphia, OH
Gradall Industries,"Review existing specifications and data as required. Collaborate with manufacturing engineers, programmers, and other manufacturing personnel to ensure…",Design Engineer,New Philadelphia, OH
"Honda R&D Americas, Inc.",Environmental/Safety Engineer - Engineering Development Program. Analyze equipment data to identify areas for improvement in equipment – use trend data to…,Engineering Development Program - May 2020 - Environmental Engineer,Marysville, OH
American Trim,"Communicate with shift supervisor, tooling engineers, quality engineers and other work cell people on opposite shift concerning production problems, quality and…",Automated Press Operator,Sidney, OH
ProLink Staffing,Validate accuracy of simulation models in comparing test data. Our client in the automotive industry is searching for a Hardware Systems Validation Engineer…,Automotive Validation Engineer,Marysville, OH
Comet Group,We take data protection seriously. The processing of your data complies with general data security standards based on the latest technology.,"Sales Manager - DALLAS, TEXAS",Hudson, OH
"AtriCure, Inc.",Regularly review test data and failure trends to eliminate waste and improve product and production capabilities. ESSENTIAL FUNCTIONS OF THE POSITION:,Senior Sustaining Engineer,Cincinnati, OH
Silfex,"Responsible for across-the-board processes including charge prep, growth, post run clean, inspection and data analysis. Stoop, kneel, crouch, or crawl and;",Manufacturing Engineer,Springfield, OH
ManTech International Corporation,"Migrates analyst software and data off of end-of-life hardware onto virtual machine host hardware. Support and maintain client side software, including ArcGIS,…",Senior Systems Engineer,Dayton, OH
Aptima,"Experience collaborating with software engineers, and military personnel. Experience with techniques for parallel, distributed computing over big data.",Biomedical Research Engineer (OH),Fairborn, OH
Togo Group,"This engineer will share the responsibility of data quality, depth, breadth, and fidelity with engineering, data science, and data quality teams by developing…",Geo Data Application Engineer,Cincinnati, OH
Hazen and Sawyer,"Candidate should have knowledge of infiltration/inflow principles and analyses, experience with management and analysis of flow monitoring data, and using…",Hydraulic Modeling Engineer,Independence, OH
"MCPc, Inc.","Escalate issues to Subject Matter Experts(SMEs), Continuous Support Engineers (CSE), and supervisors based on established procedures.",NOC Analyst I,Cleveland, OH
Lubrizol Corporation,"Accurately record data and keep an organized laboratory notebook. Chemistry, Organic Chemistry, Chemical Research, Intern, Chemical Engineer, Science,…",Summer Chemistry Internship 2020 - Component Science,Wickliffe, OH
"Vantage Partners, LLC","Knowledge of the Synergis ADEPT data management system. An Ohio Professional Engineer Registration, LEED AP accreditation. Ability to perform HVAC calculations.",Facilities Engineer,Brook Park, OH
EG Industries,"Ability to define problems, collect data, and draw valid conclusions. Coordinate the acquisition of data to initiate and complete improvement projects.",Manufacturing Engineer,Circleville, OH
OHIO NATIONAL FINANCIAL SERVICES,"The Actuarial Data Integration and Visualization Engineer will support the design, development and deployment of the actuarial data warehouse, analytical…",Actuarial Data Integration and Visualization Engineer,Cincinnati, OH
JLL,"Reviews status of preventative maintenance work with Chief or Assistant Engineer on a monthly basis, analyzes preventative maintenance log data in order to…",Building Engineer,Brecksville, OH
Evercommerce,"Experience with data warehousing and business intelligence platforms. Working knowledge of NoSQL data stores, such as RavenDB, Redis.",Software Engineer,Chagrin Falls, OH
Enable Injections,"Support Process/Product Validations through Sample Size determination, Normality Testing and Data Analysis. The Supplier Quality Engineer (SQE) is responsible…",Supplier Quality Engineer,West Chester, OH
CDW,"Senior Virtualization Delivery Engineers at CDWG team with other Engineers on highly visible, technically challenging projects and offerings.",Sr. Virtualization Delivery Engineer - Federal,United States,
