company_name,job_summary,job_title,City,State
Change Healthcare,"5+ years of development in data modeling and machine learning, including practical experience of deep learning methods (CNN, RNN) and/or natural language…","Data Scientist, Medical Imaging",Seattle, WA
Salesforce,"Expertise in at least one area of data analysis, applied statistics and machine learning in general.Once comfortable with data, apply machine learning, AI,…",Lead Data Scientist,Bellevue, WA
Convoy,"The breadth of the problems space is huge, spanning machine learning, optimization, metric definition, econometrics, and prediction domains.",Senior Data Scientist - Analytics,Seattle, WA
Quantcast,"Interest in D3, R shiny and other front end visualization platforms highly desirable.Proficiency with Postgres SQL (or any form of SQL) is required.",Senior Data Scientist,Seattle, WA
"Amazon.com Services, Inc.","We are looking for motivated Data Scientists with excellent leadership skills, and the ability to develop, automate, and run analytical models of our systems.",Data Science Intern,Seattle, WA
QVC,"Experience in data integration with SQL, as well as within a statistical programming language such as R or Python.Comfort at the Linux command line.",Assoc Operations Research Data Scientist (US),Seattle, WA
"Amazon.com Services, Inc.","You will work on a team with other scientists, together with a multi-disciplinary team that includes product managers, economists, engineers, and subject domain…",Machine Learning Scientist,Seattle, WA
"Amazon.com Services, Inc.",Successful candidates will have a deep knowledge of computing statistical and machine learning methods for large scale prediction problems -or- a deep knowledge…,Sr. Data Scientist - Global Talent Management,Seattle, WA
Unity Technologies,"We analyze large volumes of data, applying statistical techniques to extract insights and to inform decisions.Experience with big data (Spark).",Data Science Intern,Bellevue, WA
"Amazon.com Services, Inc.",Amazon is seeking an experienced candidate to develop and manage our growing global supply chain as part of Amazon Global Logistics.,"Senior Data Scientist, Global Networks",Bellevue, WA
Zillow Group,"Collaborate with other Applied Scientists and Machine Learning Engineers to conduct cutting-edge applied research.But, don't just take our word for it.",Applied Scientist - Intern,Seattle, WA
Zillow Group,Serve as a mentor to other Data Scientists and Analysts across the company by leading learning academies and serving as an available resource for all things…,Senior Data Scientist - New Construction,Seattle, WA
Pacific Northwest National Laboratory,PNNL is committed to advancing the state-of-the-art in artificial intelligence through applied machine learning and deep learning to support scientific…,Senior Data Scientist - Artificial Intelligence,Richland, WA
Milliman,Support in statistical and machine learning model development.Knowledge of machine learning algorithms.Intermediate programming skills in the R language for…,Data Science Intern,Seattle, WA
"Amazon.com Services, Inc.","Masters in quantitative field (Data Science, Statistics, Analytics, Machine Learning, AI, Computer Science, Mathematics, or equivalent) or Bachelors with 2+…",Sr. Data Scientist - AWS Demand Planning,Seattle, WA
"Amazon.com Services, Inc.","Comprehensive knowledge of a relevant field of research, such as machine learning, statistical modeling, natural language understanding, machine translation.","Data Scientist, Alexa Experience",Bellevue, WA
"Amazon.com Services, Inc.","Improve Amazon Payment Product’s targeting capabilities/products and help business owners uncover hidden opportunities using data, analytics and machine…",Data Scientist II - Payment Products,Seattle, WA
Fred Hutchinson Cancer Research Center,"Preference for candidates having familiarity with dimensionality reduction, regression models, machine learning and/or cloud infrastructure for scalable…",Data Scientist I - Computational Immunology,Seattle, WA
Cambia Health,"Demonstrated knowledge of health plan operations, medical terminologies/ontologies and/or clinical informatics and healthcare systems.",Data Scientist II,Seattle, WA
Amazon Services LLC,At least 3 years of experience with applying machine learning techniques to real-world problems.The Customer Behavior Analytics team is building a big data…,Data Scientist Attribution,Seattle, WA
"Amazon.com Services, Inc.","Master/PhD degree in Machine Learning, Statistics, Applied Mathematics, Operations Research, or a related quantitative field and 4+ years of industry experience…",Sr. Data Scientist - Demand Forecasting,Seattle, WA
Zillow Group,Collaborate with other Applied Scientists and Machine Learning Engineers to conduct cutting-edge applied research contributing to Zillow Offers.,Applied Scientist - Zillow Offers,Seattle, WA
"Amazon.com Services, Inc.",As a scientist for this group you will be responsible for prototyping machine learning algorithms and/or developing machine learning infrastructure related…,Applied Scientist I - Marketing Data Cloud,Seattle, WA
"Amazon.com Services, Inc.","Experience applying various machine learning techniques, and understanding the key parameters that affect their performance.",Sr Data Scientist - Alexa Shopping,Seattle, WA
"Amazon.com Services, Inc.","You will deliver tens of millions of dollars in savings annually through efficiency improvements informed by business insights, data analysis and machine…","Sr. Data Scientist, SCOT-OSS",Seattle, WA
Microsoft,As the leader of Motorsport game analytics and BI you’ll analyze data from various sources to glean player motivations and insights.,Senior Game Data Analyst - Turn 10 Studios,Redmond, WA
Qualtrics,"Experience in data mining, advanced data manipulation, machine learning and statistical analysis.Master's Degree in Business Analytics, Data Analytics, or Data…",UX Data Scientist,Seattle, WA
Expeditors,"Experience with applying machine learning techniques including neural networks, clustering, predictive modeling, etc.Java, Scala, Python, R, Ruby, C#, PHP).",Data Analyst II/III (Machine Learning),Seattle, WA
"Amazon.com Services, Inc.",Knowledge of statistical modelling / machine learning techniques.Collaborate with scientists and engineers on data collection and feature design efforts.,"Data Scientist, Natural Language Processing (NLP), descriptive statistics, statistical modelling, machine learning",Seattle, WA
Facebook,"R, SAS) or other methods.The Data Scientist Analytics role has work across the following four areas:Spreading best practices to analytics and product teams.","Data Scientist, Analytics - Messenger Performance",Seattle, WA
Amsted Industries,"Experience in data mining, advanced data manipulation, machine learning and statistical analysis.Bachelor's or Master’s Degree in Business Analytics, Data…",DATA SCIENTIST (AUTOMOTIVE / IOT CONNECTED PRODUCTS),Vancouver, WA
NVIDIA,Working experiences in Deep Learning / Machine Learning.We are seeking Senior Deep Learning/Machine Learning scientists & engineers who are passionate about…,Senior Deep Learning Scientist - Autonomous Vehicles,Redmond, WA
Microsoft,"Enthusiastic about solving hard technical challenges by applying scientific findings to practical problems.Innovate, design and build technologies related to…",Senior Applied Scientist,Redmond, WA
Expedia Group,You have a deep understanding of advanced statistical modeling and/or machine learning techniques and have frequently applied these to drive business value.,Brand Analytics Data Scientist II,Bellevue, WA
MAQ Software,"Our data analytics solutions drive insights using Azure Machine Learning (ML), AWS Machine Learning, and Cognitive Services.Examples of some of our projects:",Software Data Operation Engineer,Redmond, WA
Zillow Group,Experience designing and conducting quantitative analysis using a statistical package like R or SPSS to create cross tabs and perform higher analytics for…,"Senior Data Scientist, Agent Analytics",Seattle, WA
Apple,"Relevant prior experience in industry, coursework, and/or academic research labs in at least one area of HCI, Machine Learning, Visualization, Accessibility,…",Human Computer Interaction + Machine Learning Intern (Pittsburgh & Seattle),Seattle, WA
"Amazon.com Services, Inc.","Manage and execute entire projects or components of large projects from start to finish including project management, data gathering and manipulation, synthesis…",Principal Data Scientist - Prime Video Personalization,Seattle, WA
"Amazon.com Services, Inc.","This position will be part of the Prime Video Content Research team, which includes a diverse scientific team of computer scientists and economists as well as…","Senior Data Scientist, IMDb TV",Seattle, WA
OfferUp,8+ years of demonstrated experience with machine learning or data science.Build and manage and lead an industry-leading team that creates models for:,"Staff Data Scientist, Manager",Bellevue, WA
"Amazon.com Services, Inc.","Information Retrieval, Web search, Web data mining, Machine Learning, Natural Language Processing, Artificial Intelligence.Do you want to hear more?",Applied Scientist - Alexa Shopping,Seattle, WA
"Amazon.com Services, Inc.",You will work with Alexa Machine Learning scientists to identify their business needs and transform them into building forecasting model.,Research Scientist,Seattle, WA
Zillow,We are looking for a highly-motivated applied scientist who will help craft the next generation of computer vision and machine learning solutions that will…,Applied Scientist - Computer Vision,Seattle, WA
Centrica,"Ensure high reliability and quality of results developed from analytics services.Prefer candidates with background in time-series forecasting, statistical and…",Software Engineer - Data Scientist,Seattle, WA
"Amazon.com Services, Inc.","You will work closely with other research scientists, machine learning experts, engineers to design and run experiments, research new algorithms, and find new…","Data Scientist, Amazon Devices",Seattle, WA
Inabia Solutions and Consulting,"In order to build good quality deep learning models, high-quality training data plays a critical role.The team primarily works on developing and incorporating…",Program Manager/ Data Scientist,Redmond, WA
Apple,"Machine learning engineer at Siri's Natural Language team are taking this a step further by redefining artificial intelligence, and creating groundbreaking…",Siri - Machine Learning Scientist,Seattle, WA
BOEING,"We already have some of the best minds and talent, and we’re looking for talented Data Scientists that have applied experience in the fields of Artificial…",Associate and Experienced Data Scientists,Bellevue, WA
Microsoft,Role [We are looking for talented engineers and applied scientists who are excited about working in the intersection of software engineering and machine…,Applied Scientist / Software Engineer,Bellevue, WA
ASSURANCE,"Our team of world class software engineers, data scientists, and business professionals are modernizing how people obtain and manage their financial life all…",Machine Learning Engineer,Bellevue, WA
Apple,"Enrolled in an BS, MS or PhD program in computer science, machine learning, deep learning, computer vision or relevant engineering degree.",NLP & Deep Learning Research Internship,Seattle, WA
Zulily,"Proven history working of data integration with SQL, as well as within a statistical programming language such as R or Python in a for-profit setting.",Senior Data Scientist (Statistical & Predictive Modeling),Seattle, WA
"Amazon.com Services, Inc.","Proven experience in building statistical models using R, Python, Scala, or a related software (especially, Optimization and ML modeling), with a willingness to…","Data scientist, Amazon Payment Products",Seattle, WA
FreightWeb,What does a Machine Learning Engineer at FreightWeb do?Builds out our machine learning platforms and infrastructure.Is great at problem solving.,Machine Learning Engineer,Seattle, WA
Zillow Group,"A strong understanding of concepts, terminology, measurement issues, and experimentation related to web analytics along with a history of applying advanced…","Senior Data Scientist, Consumer Analytics",Seattle, WA
Outreach,"We use it for everything from customer health scores and revenue dashboards, to operational metrics of our AWS infrastructure, to helping increase product…",Senior Data Scientist - Experimentation and Causal Inference,Seattle, WA
Outreach,"Developing machine learning models and extracting insights and actions.We use it for everything from customer health scores and revenue dashboards, to…",Data Science Research Internship,Seattle, WA
Bungie,"Extensive experience in predictive analytics and machine learning for marketing, including time series analysis, supervised, unsupervised, and reinforcement…",Senior Marketing Data Scientist,Bellevue, WA
Expedia Group,"Expedia Group has deep and rich data sets, many still untapped, and your passion for data science and machine learning has the power to discover tangible…",Sr Data Scientist,Seattle, WA
"Amazon.com Services, Inc.","Our team, Machine Learning Optimization, develops machine learning algorithms in high performance, petabyte-scale distributed systems.",Principal Data Scientist,Seattle, WA
Nestle USA,Intermediate understanding of the R language.Design and development of SQL scripts and queries to implement ETL processes to create “clean” data sources for…,Sr. Customer Data Analyst,Seattle, WA
"Amazon.com Services, Inc.","Apply machine learning and data mining techniques to improve the quality of our product ads.Leveraging Amazon's massive data repository, our data scientists…",Senior Data Scientist - Advertising Technology,Seattle, WA
Unity Technologies,"Industry experience developing, optimizing, and implementing traditional machine learning and deep learning models in a production environment.","Senior Data Scientist, AI@Unity",Bellevue, WA
Microsoft,"You will be part of a group that uses the latest science and engineering practices, works on cutting-edge technologies, and solves complex problems in Mixed…",Computer Vision Scientist,Redmond, WA
Microsoft,"Deep understanding of state-of-the-art in machine learning systems, compilers, and high-performance computing.Prepare technical papers and presentations.",Research Data Science Engineer,Redmond, WA
Porch,"You should have extensive experience with data mining, statistical modeling, and machine learning techniques.Build or expand upon a broad array of data science…",Senior Data Scientist,Seattle, WA
"Amazon Web Services, Inc.","Proficient with data analysis and modeling software such as Spark, R etc.Do you have broad and deep experience in both the analytical and technical aspects of…",Senior Data Scientist - AWS,Seattle, WA
"Amazon.com Services, Inc.","Solid Machine Learning background and familiar with standard deep learning, speech and machine learning techniques.Candidates can work in Seattle OR Sunnyvale.","Machine Learning Scientist, Alexa",Seattle, WA
Apple,Apple's central AI/ML org is looking for Applied Scientists who are passionate about using machine learning to build new user experiences.,Applied Scientist - Sensors - AI/ML,Seattle, WA
"Amazon.com Services, Inc.","You will work closely with other research scientists, machine learning experts, engineers to design and run experiments, research new algorithms, and find new…","Senior Data Scientist, Amazon Devices",Seattle, WA
"Amazon.com Services, Inc.","Amazon has multiple positions available for Machine Learning Scientists in Seattle, Palo Alto, Boston, New York, Pittsburgh, and Cupertino.","Applied Scientist, Machine Learning",Seattle, WA
"Amazon.com Services, Inc.","Experience working in security, fraud, or applying machine learning in an adversarial setting.We are focused on protecting customer data, detecting fraud, and…","Machine Learning Scientist, customer service security",Seattle, WA
Outreach,"We use it for everything from customer health scores and revenue dashboards, to operational metrics of our AWS infrastructure, to helping increase product…",Senior Data Scientist - Recommender Systems,Seattle, WA
Outreach,"Developing machine learning models and extracting insights and actions.We use it for everything from customer health scores and revenue dashboards, to…",Senior Data Scientist - NLP,Seattle, WA
"Amazon Web Services, Inc.","Recommend, develop, and manage machine learning/statistical processes and tools.Machine learning, forecasting, and predictive analytics), and business…","Data Scientist, AWS Training & Certification",Seattle, WA
Pacific States Marine Fisheries Commission,And assisting in data analysis using general statistical methods and data visualization developed using the R programming language and related applications..,Data Management Specialist - Economics and Social Science Research (FishSET),Seattle, WA
Saykara,A PhD or Masters in relevant machine learning or natural language processing discipline:We are looking for talented NLP and machine learning experts to help…,NLP / Machine Learning Engineers,Seattle, WA
American Heart Association,"Additional responsibilities include organization, analysis, and reporting of data collected from various sources, including AHA program data and national health…",Statistical Analyst,Tacoma, WA
"Amazon.com Services, Inc.","5+ publications in scientific journals on relevant machine learning topics.As a Senior Applied Scientist on our team, you will collaborate with other…","Applied Scientist, Natural Language Processing",Bellevue, WA
"Amazon.com Services, Inc.","Solid Machine Learning background and familiar with standard speech and machine learning techniques.Master's degree in Electrical Engineering, Computer…","Applied Scientist, Alexa NLU",Seattle, WA
Zillow Group,"We are a collaborative team of Applied Scientists, Machine Learning Engineers, and Software Engineers designing and building the machine learning platform that…",Machine Learning Engineer,Seattle, WA
Facebook,"This means investing heavily in Natural Language Processing in areas such as Machine Translation, Multilingual/Multimodal Understanding, Misinformation/Fake…","Research Scientist, Natural Language Processing",Seattle, WA
Apple,"Deep technical skills in machine learning, deep learning, computer vision, natural language processing, or artificial intelligence.",Applied Machine Learning Researcher - NLP,Seattle, WA
Apple,"Deep technical skills in machine learning, deep learning, computer vision, natural language processing, or artificial intelligence.",Applied Machine Learning Researcher,Seattle, WA
"Amazon.com Services, Inc.","You will communicate complex analyses and insights to stakeholders and business leaders, both verbally and in writing.",Business Analyst,Seattle, WA
Convoy,"The breadth of the problems space is huge, spanning machine learning, optimization, metric definition, econometrics, and prediction domains.",Senior Data Scientist - Shipment Acquisition & Growth,Seattle, WA
Getty Images,"You have deep technical background in applied machine learning, spanning some or all of deep learning, computer vision, natural language processing,…","VP, AI and Machine Learning",Seattle, WA
i-Pharm Consulting,PhD in statistics or related field with preferably 1-3 years of relevant pharmaceutical research experience with high-dimensional biomarker data from clinical…,Principal Statistician - TOP 5 GLOBAL PHARMA - 100% Remote,United States,
Remitly,We are looking for an exceptional Engineering Manager for our Machine Learning Team to unlock the full potential of our data and leverage the power of machine…,Machine Learning Manager,Seattle, WA
Grab Taxi,We develop and apply deep learning and machine learning to our huge datasets and wide-ranging applications.Grab’s AI Accelerator team enables new features and…,AI Engineer,Bellevue, WA
Navigating Cancer,"Demonstrated ability in selecting, developing, and applying machine learning and data mining algorithms with proven business utility.","Senior Data Scientist, Healthcare",Seattle, WA
Altran,"Looking for a creative story teller with data with Master’s or equivalent industry experience in Mathematics/Computer Science or related discipline, preferably…",Data Scientist with Azure and BI experience.,Redmond, WA
SpaceCurve,SpaceCurve is uniquely positioned at the intersection of the growing geospatial and intelligent-location trends that are creating immense opportunities for the…,Principal Data Scientist,Seattle, WA
MIND.AI,"And can explain it to human and machine, both.This is not deep learning but something totally new.Master’s or higher degree in a relevant field (related to…",Computational Linguist - AI (Natural Language Reasoning),Seattle, WA
"Amazon.com Services, Inc.",Solid Machine Learning background and familiar with standard machine learning techniques.Do you want to utilize cutting-edge deep-learning and machine learning…,"Machine Learning Scientist, Alexa AI",Seattle, WA
Microsoft,"5+ (post MS) or 7+ (post BS) years of solid understanding of common statistical and machine learning techniques, both classical machine learning and deep…",Applied Machine Learning Scientist,Redmond, WA
JP Morgan Chase,"Ability to differentiate between various types of Machine Learning (ML) algorithms and applications.In 15 technology centers worldwide, our team of 50,000…",Machine Learning Engineer,Seattle, WA
Textio,You will lead and grow a top-notch team of data scientists focused on creating stories and insights from data.We'd love to hear from you if:,"Data Science Manager, Analytics",Seattle, WA
BRS,"Able to write complex SQL using a variety of User Interfaces (e.g., Microsoft SQL Server Management Studio, SSRS, Tableau).",Sr. Data Analyst*,Kent, WA
"Amazon.com Services, Inc.","Amazon has multiple positions available for Machine Learning Scientists in Seattle, Palo Alto, Boston, New York, Pittsburgh, and Cupertino.","Applied Science Intern, Machine Learning",Seattle, WA
Amazon Services LLC,"We are looking for passionate, hard-working, and talented Applied Scientists who have experience building mission critical, big data applications powered by…",Applied Scientist,Seattle, WA
University of Washington,"Global WACh brings together expertise in maternal health from the Department of Obstetrics/Gynecology, neonatal and child health expertise from the Department…",IMPLEMENTATION SCIENCE DATA ANALYST,Seattle, WA
NVIDIA,You have experience in Deep Learning / Machine Learning.We are seeking Deep Learning/Machine Learning scientists & engineers who are passionate about solving…,Applied Research Intern - Deep Learning Autonomous Vehicles,Redmond, WA
Apple,"As part of Apple's centralized artificial intelligence and machine learning team, you will work closely with teams across Apple to understand their needs, and…",EPM - Machine Learning Platform,Seattle, WA
Institute for Health Metrics and Evaluation - Facu...,The Institute for Health Metrics and Evaluation (IHME) is an independent research organization that produces cutting-edge scientific and policy-relevant…,"Research Scientist, Mathematical Sciences",Seattle, WA
Facebook,"Fluency in the languages of data manipulation (e.g., SQL) and statistical analysis (R or Python).Experience in applied statistics and causal inference.","Data Scientist Intern-Causal Inference, Marketing Science R&D(PhD)",Seattle, WA
Expedia Group,"Computer Science (Artificial Intelligence, Machine Learning, Natural Language Processing, Data Mining, Data Science).Social, community and learning events.",Internship – Multiple Locations – Data Science,Seattle, WA
Google,"Applied experience with machine learning on large datasets.Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages (e.g.,…",Data Scientist Technical Lead,Seattle, WA
Blue Origin,Ensure the establishment of necessary procedures and documentation required for team project management success.Monitor and evaluate team business performance;,Project Manager - Data Scientist,Kent, WA
Microsoft,"This role will serve as the subject matter expert, customer advocate, owner of the seller experience, and the sales strategy and execution leader for the…",Sales Engineering Lead – SQL Data Modernization,Redmond, WA
"Amazon.com Services, Inc.","Machine learning, statistics, deep learning, Natural Language Processing, recommendation systems, dialogue systems, information retrieval;","Applied Scientist, Alexa Experiences",Seattle, WA
Facebook,"Manage development of data resources, gather requirements, organize sources, and support product launches.We're looking for analytics leaders to work on our…",Data Science Manager,Seattle, WA
Pacific Northwest National Laboratory,"The candidate will learn about proteomics software tools and perform downstream data analysis that involves parsing the data in the proteomics-specific format,…",Post Bachelors RA - Data Science,Richland, WA
Apple,Play a part in the next revolution in human-computer interaction.Contribute to a product that is redefining mobile computing.,Machine Learning Researcher,Seattle, WA
Porch,"Manage a team of data scientists, potentially machine learning engineers as well, providing technical direction and mentorship.",Lead Data Scientist,Seattle, WA
Microsoft,"Partner closely with Data Engineering within GDC and product Engineering organizations to provide requirements for data infrastructure, running validation tests…",Senior Data Analyst,Redmond, WA
Zulily,"Proven history working of data integration with SQL, as well as within a statistical programming language such as R or Python in a for-profit setting.",Senior Data Scientist (Statistical and Predictive Modeling) - Industry,Seattle, WA
Zillow,"Zillow is hiring a Machine Learning Engineer - Intern for a 12 week summer internship, with an interest in web-scale distributed systems, data engineering, and…",Machine Learning Engineer - Intern,Seattle, WA
"Amazon.com Services, Inc.","You will work on a team with other scientists, together with a multi-disciplinary team that includes product managers, economists, engineers, and subject domain…",Senior Machine Learning Scientist,Seattle, WA
"Amazon.com Services, Inc.","Playing a key role in the Connected Vehicle team, as an Applied Scientist you will be responsible for building machine learning models and algorithms in areas…","Applied Scientist, Connected Vehicle",Bellevue, WA
Microsoft,Active collaboration with the One Commercial Partner team to manage a healthy and motivated partner ecosystem for this solution space both for driving business…,Sales Engineering Lead – NoSQL Data Modernization,Redmond, WA
Facebook,"The Technical Sourcer could focus on Machine Learning, Mobile, Leadership, or the General Software Engineering pipeline.Be Bold, Move Fast and Focus on Impact.","Technical Sourcer, Software Engineering and Machine Learning",Seattle, WA
"Amazon Web Services, Inc.","Publications or presentation in recognized Machine Learning, Deep Learning and Data Mining journals/conferences.Experience in writing and tuning SQL.",Senior Data Scientist - Nationwide Opportunities,Seattle, WA
"Amazon.com Services, Inc.","You will generate predictive insights and new product innovations by applying advanced analytical tools and algorithms utilizing advanced statistical packages,…","Senior Data Scientist, Systems Intelligence",Seattle, WA
Wicket Labs,"Experience working with Machine Learning Algorithms (Linear, Logistic, Decision Trees, Random Forests, Support Vector Machines, Neural Networks, KNN, etc).",Machine Learning Engineer,Seattle, WA
Lenati,"4+ years of experience working on data science, advanced analytics, and machine learning topics in a business context.","Engagement Manager, Data Science",Seattle, WA
Microsoft,"If so, the Machine Learning Solution Specialist position on our Autonomous Systems team may be a great fit for you!Tensorflow, Python, R, etc., and/or.",Machine Learning Solution Specialist,Bellevue, WA
Invitae,"As a Healthcare Data Engineer, you'll be responsible for collaborating with product managers, data scientists, designers, and engineers to help us make sense of…","Data Engineer, Healthcare",Seattle, WA
Johnson & Johnson Family of Companies,"The candidate will be responsible for applying modern statistical techniques including statistics (Bayesian and frequentist), signal detection, novel…","Manager, Data Science and Statistician",Seattle, WA
Apple,"Masters / PhD in Machine Learning, Statistics, Computer Science, Mathematics or related field with specialization in natural language processing and/or machine…",Natural Language Processing and Machine Learning Engineer,Seattle, WA
"Amazon.com Services, Inc.","2+ years of experience with underlying Machine Learning techniques, Deep Learning.Creating reliable, scalable and high performance products requires…","Applied Scientist, Alexa AI",Seattle, WA
Zoom Information Inc.,"Experience with SQL, Python (or R) or data analysis related tools.An ability to work independently and manage multiple projects at once.",Senior Data Analyst,Vancouver, WA
"Amazon.com Services, Inc.","We are looking for an Senior Applied Scientist who can work on different aspects of the video content, like text metadata, video, audio and images to apply from…","Applied Scientist - Computer Vision, Machine Learning",Seattle, WA
"Amazon.com Services, Inc.","MS or PhD in Statistics, Economics, Computer Science, Machine Learning, Applied Math or related field.We're going to argue about how to solve them, and we'll…",Applied Scientist II - Advanced & Long Term Experimentation,Seattle, WA
Deloitte,You are an experienced Data Scientist in advertising media (programmatic) who excels at employing machine learning and complex data analytics to take our ground…,"Senior Data Scientist, NLP",Seattle, WA
"Amazon.com Services, Inc.","The Research Scientist will work closely with other research scientists and economists to design new frameworks that systematically identify, low touch machine…","Applied Scientist, Intl. Seller Services",Seattle, WA
"Amazon.com Services, Inc.","Our scientists work with other machine learning scientists, economists, engineers and product managers on high impact initiatives in Amazon’s Display…",Machine Learning Applied Scientist,Seattle, WA
Microsoft,We are looking for someone with experience in applied machine learning and a desire to ship machine learning solutions to customers.,Senior Machine Learning Scientist,Redmond, WA
Google,"We’ve already been joined by some of the best minds, and we’re looking for talented Research Scientists that have applied experience in the fields of Machine…","Research Scientist, Machine Learning and Intelligence",Seattle, WA
"Amazon.com Services, Inc.","Develop new metrics for novel applications and services, and help ensure that our machine learning models meet the needs of our broad and diverse customer base.","Data Scientist, Speech Processing - Amazon AI",Seattle, WA
"Amazon Web Services, Inc.","This role, based in Seattle WA, will focus on Business Analytics and Data Science related to Private Deals, requiring broad technical skills, strong financial…",Business Analytics Lead & Data Scientist,Seattle, WA
Adaptive Biotechnologies,The Antigen Map group is seeking a thoughtful Machine Learning Engineer who is enthusiastic about applying cutting-edge analytical techniques to improve human…,Machine Learning Engineer,Seattle, WA
Quantiphi Inc.,"Hands-on experience in implementing machine learning techniques using Python, R etc. Experience with TensorFlow, Keras is a plus.It’s a bonus if you have:",Machine Learning Engineer,Seattle, WA
CuraCloud Corporation,Knowledge in NLP demonstrated by research experience in applying machine learning approaches to real-world NLP problems.,Research Scientist in Natural Language Processing,Seattle, WA
Curie,"Experience with machine learning tools and libraries such as TensorFlow, PyTorch, Caffe2, Sagemaker, R, Spark.Intuition about model evaluation and performance.",Deep Learning Engineer,Seattle, WA
Expedia Group,"As a Data Scientist at Expedia Group, you will work with a dynamic teams of product managers and engineers across multiple organizations to deliver…",PhD. Graduate - Data Science 1,Seattle, WA
ActZero.ai,"As a Machine Learning Engineer for ActZero on our Data Platform team, your job is to build a scalable platform to integrate, sanitize, store and productize our…",Machine Learning Engineer,Seattle, WA
"Amazon.com Services, Inc.","We are looking for experienced Applied Scientists who are excited about building industry leading, next generation imaging solutions on the AWS cloud.","Applied Scientist, Imaging Technologies",Seattle, WA
Grab Taxi,"Experience in ETL, feature selections, modeling, model validation and conducting data analyses using R, SQL, Python or any JVM languages.Get to know our Team:","Software Engineer, Data Science (Trust & Safety)",Bellevue, WA
Microsoft,"The ideal candidate will have experience in customer-facing roles and success leading deep technical architecture discussions with senior customer executives,…",Education Cloud Solution Architect | Data & AI,Bellevue, WA
Convoy,"The breadth of the problems space is huge, spanning machine learning, optimization, metric definition, econometrics, and analytics domains.",Program Manager - Data Science and Design,Seattle, WA
University of Washington,The Institute for Health Metrics and Evaluation (IHME) is an independent research organization that produces cutting-edge scientific and policy-relevant…,"RESEARCH SCIENTIST, MATHEMATICAL SCIENCES",Seattle, WA
XNOR.ai,"Machine learning courses or equivalent practical machine learning experience.As a machine learning engineer on the XNOR team, you will have the unique…",Machine Learning,Seattle, WA
Cambia Health,Health insurance plans that carry the Blue Cross and Blue Shield brands;The Cambia Health Solutions Actuarial Division is responsible for proactively managing…,Actuary Assistant,Seattle, WA
"Amazon.com Services, Inc.","We are looking for creative, customer and details obsessed machine learning scientists who can apply the latest research, state of the art algorithms and…",Machine Learning Scientist - Prime Video Homepage Optimization,Seattle, WA
Facebook,"Build cross-functional relationships with AI, Engineering, Product and Analytics teams to shape long-term product roadmaps with a balance of scientific rigor…",Research Scientist - Privacy Preserving Machine Learning,Seattle, WA
Snapchat,Combine strong software engineering principles with machine learning to build scalable and reproducible end-to-end machine learning workflows for advanced…,"Machine Learning Engineer, Perception",Seattle, WA
Redcley,Are you passionate about machine learning and its impact on business and technology?We are looking for leading engineers capable of leveraging machine learning…,Machine Learning Engineer,Redmond, WA
"Amazon.com Services, Inc.","We are looking for applied scientists and engineers, excited to invent and deliver the future of Artificial Intelligence to hundreds of millions of Amazon…","Applied Scientist, Natural Language Understanding",Seattle, WA
"Amazon.com Services, Inc.","Information Retrieval, Web search, Web data mining, Machine Learning, Natural Language Processing, Artificial Intelligence.Do you want to hear more?",Applied Scientist - Alexa Shopping,Seattle, WA
Zulily,"In order to ensure reasonable accommodations for individuals pursuant to applicable law, individuals that require accommodation in the job application process…",Software Engineer - Machine Learning Services,Seattle, WA
Zulily,"Extending our machine learning platform to support multiple machine learning frameworks and our own proprietary algorithms, integrating and extending our…","Principal Engineer, Data and Machine Learning",Seattle, WA
Microsoft,We are currently looking for a couple of NLP scientists to work closely with our world-class researchers and developers to explore into the meeting…,Principal Applied Scientist,Redmond, WA
"Amazon Web Services, Inc.",You will work closely with members of the BD and Analytics teams to ensure we are capturing and surfacing the best data and information to make optimal business…,Business Analyst (Start-Ups),Seattle, WA
KPMG,"Minimum of two years of experience leading work streams with at least two data scientists, engineers, and other data & analytics professionals, including…","Senior Associate, Data Scientist, Machine Learning",Seattle, WA
AnswerIQ,AnswerIQ is looking for Machine Learning Engineers to join our team.Our team dedicate to apply Natural Language Processing and Machine Learning in the…,Machine Learning Engineer,Bellevue, WA
Pacific Northwest National Laboratory,"The candidate will learn about proteomics software tools and perform downstream data analysis that involves parsing the data in the proteomics-specific format,…",Post Masters RA - Data Science,Richland, WA
"Amazon.com Services, Inc.","From database modeling, data visualization, statistical analysis, predictive analytics, machine learning and automated reporting, we’ll do it all!",Data Engineer II,Seattle, WA
"Amazon.com Services, Inc.","Degree in Engineering, Computer Science, Machine Learning, Math, Statistics or related fields with specialization in speech recognition, natural language…","Applied Scientist, Speech & Language Technology",Seattle, WA
IHME,The Institute for Health Metrics and Evaluation (IHME) is an independent research organization that produces cutting-edge scientific and policy-relevant…,"Postdoctoral Fellow, Mathematical Sciences",Seattle, WA
American Heart Association,"10 years experience in Health data, real world evidence analytics and/or health informatics with the capability to design data strategies and source key health…",Lead Health Data Science Assets,Tacoma, WA
Starbucks,"Design & implement measurement plans to ensure that the methodology matches the use case, that the recommendations and conclusions are appropriately…","Senior Decision Scientist, Marketing, Applied Analytics",Seattle, WA
