company_name,job_summary,job_title,city,state
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
GreatCall,Implement production Python code for products that apply algorithms to data.Perform data exploration to uncover relationships and trends in data.,Data Science Software Engineer,San Diego, CA
ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineering - Data Science,Carlsbad, CA
Chan Zuckerberg Initiative,Meta's Data Platform Team (DPT) builds the infrastructure and data processing pipelines to assemble a comprehensive knowledge graph for scientific data that…,"Senior Software Engineer, Meta, Science (Data Engineering + Data Science)",Redwood City, CA
Nextdoor,"Drive self-service for our data platform by creating and documenting data structures and sets, SQL and data tools training, and dashboard development.",Data Science Manager,San Francisco, CA
Systems & Technology Research,"Proficiency with a scientific programming language, preferably Python, and familiarity with Numpy, Pandas, and/or Scikit-learn packages.",Data Scientist,Woburn, MA
Facebook,"Leverage data and business principles to solve large scale web, mobile and data infrastructure problems. Data extraction, cleaning, analysis and presentation).","Data Scientist, Infrastructure Strategy Intern",Boston, MA
"Red Hat, Inc.","Experience using open source statistical computing tools like Python, pandas, scikit-learn, and Jupyter notebooks. Prototype ideas and communicate results.",Data Science Internship,Boston, MA
Harvard University,"You will use a modern data science toolkit to manage multi-terabyte databases, build data pipelines, preprocess data, evaluate machine learning models, analyze…","Data Scientist, Media Manipulation",Cambridge, MA
DeepHealth,Strong programming skills in python and libraries such as pandas. Experience working with DICOM data or healthcare-related data. Contact Us About This Position.,Data Scientist,Cambridge, MA
Reef Kitchens,"Proficiency in using Python, SQL, Hadoop, Spark for data extraction and analysis. Experience with data visualization libraries such as Matplotlib, Plotly, or…",Data Scientist - (BOS01- Felton Street),Waltham, MA
Etiometry,"Experience with Python data analysis packages such as Scikit Learn, Pandas, and SciPy. Provide data mining and data analysis support, including data cleaning,…",Data Scientist,Boston, MA
LogMeIn,"Writing complex queries, transforming data, and mining structured and unstructured data. The preferred candidate will demonstrate the abilty to build custom…","Data Analyst, Customer Support",Boston, MA
Aon,"Experience with data mining tools such as Python, R, and Matlab. Experience with data analysis and statistical packages (NumPy, Pandas, Scikit-learn, PyMC etc.)…",Data Scientist,Boston, MA
Trilogy Ed,Trilogy Education is seeking an experienced Data Analyst who has a passion for teaching individuals how to code. Our Data Analytics and Visualization Program:,Entry-Level Data Analysts,Cambridge, MA
Vectra,"Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect…",Data Scientist,Boston, MA
Lyons Hathaway,"Have full stack experience in data collection, aggregation, analysis, visualization, productization, and monitoring of data science products.",Data Scientist,New York, NY
Aspen Technology,"Using Scikit, Pandas, Boost, STL. Practical experience with data science algorithms and distributed computing. Good understanding of probabilistic modeling.",Sr Data Scientist,Bedford, MA
Cambridge Mobile Telematics,"Our Data Scientists are expected to read, write and test high quality Python code that will run in a production environment.",Data Scientist,Cambridge, MA
Nielsen,"Expertise in analytics programming languages such as Python (with pandas) and R. Data Science - USA Needham, Massachusetts. See what’s next with us at Nielsen:",Data Scientist - Global Research & Analytic Development,Needham, MA
Systems & Technology Research,"Proficiency with a scientific programming language, preferably Python, and familiarity with Numpy, Pandas, and/or Scikit-learn packages.",Data Scientist,Woburn, MA
CBRE,Partner with data intelligence and the enterprise data platform teams on strategic data initiatives to provide input and help implement data strategy.,Principal Research Data Scientist,Boston, MA
TripAdvisor,"Proficiency in Python for numerical/statistical programming (including Numpy, Pandas, and Scikit-learn). Write production code in Python.",Senior Data Scientist,Needham, MA
ClimaCell,Familiarity with building data processing pipelines and databases to support big data statistical analysis applications.,Lead Atmospheric Data Scientist,Boston, MA
MassMutual,"Expert in data analysis using R or Python (numpy, scipy, matplotlib, scikit-learn, pandas, etc.). Develop roadmaps for projects and services, data, and…",Lead Data Scientist,Boston, MA
Integral Health,As a Principle Data Scientist at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data - including…,Principal Data Scientist,Boston, MA
Trilogy Ed,We are looking for an experienced Data Analyst to teach our part time Data Analytics and Visualization class at Harvard Extension School.,Data Analytics Instructor - Harvard Extension School,Cambridge, MA
Rapid7,Have experience with Numpy and Pandas. Able to read and write Python code. Experienced with AWS data processing and transformation services.,Data Engineer II,Boston, MA
Integral Health,As a Data Scientist at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data - including…,Senior Data Scientist,Boston, MA
Integral Health,"As a Principle Data Scientist, NLP at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data -…","Principal Data Scientist, Natural Language Processing",Boston, MA
General Assembly,"Expertise in SQL, Python, and related Python libraries (pandas, numpy). Our Data Science Immersive course empowers students with both the skills and mindsets to…",Local Lead Data Science Immersive Instructor,Boston, MA
Systems & Technology Research,Your expertise as a data scientist will aid a diverse team of researchers to build state-of-the-art tools and technologies that are deployed to extract and…,Data Scientist,Woburn, MA
Gradient AI,"Synthesize research data, turning data to actionable insights and specific model requirements. Mine and analyze data pertaining to customers’ business…",Data Scientist,Cambridge, MA
Facebook,"Leverage data and business principles to solve large scale web, mobile and data infrastructure problems. Hands-on experience with medium to large datasets (i.e.…","Data Scientist, Infrastructure Strategy Intern",Boston, MA
Harvard University,"The data scientist will collaborate with other scientists and data engineers and be responsible for designing, implementing and maintaining scalable software to…","Data Scientist, Media Manipulation",Cambridge, MA
DeepHealth,Strong programming skills in python and libraries such as pandas. Experience working with DICOM data or healthcare-related data. Contact Us About This Position.,Data Scientist,Cambridge, MA
Reef Kitchens,"Experience with data visualization libraries such as Matplotlib, Plotly, or ggplot2. Proficiency in using Python, SQL, Hadoop, Spark for data extraction and…",Data Scientist - (BOS01- Felton Street),Waltham, MA
Etiometry,"Provide data mining and data analysis support, including data cleaning, to data customers, such as Etiometry’s research and development teams and research…",Data Scientist,Boston, MA
Aon,"Opportunity to own and build data science projects with considerable exposure. Experience with data mining tools such as Python, R, and Matlab.",Data Scientist,Boston, MA
Aspen Technology,Practical experience with data science algorithms and distributed computing. We are building a unique technology platform dedicated to the real-time discovery…,Sr Data Scientist,Bedford, MA
Vectra,"Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect…",Data Scientist,Boston, MA
Cambridge Mobile Telematics,"Experience in designing data pipelines and products for real world applications. Strong programming skills for implementing algorithms, constructing and…",Data Scientist,Cambridge, MA
Systems & Technology Research,Your expertise as a data scientist will aid a diverse team of researchers to build state-of-the-art tools and technologies that are deployed to extract and…,Data Scientist,Woburn, MA
Nielsen,Experience in marketing mix modeling with Nielsen or IRI syndicated data. Expertise in analytics programming languages such as Python (with pandas) and R.,Data Scientist - Global Research & Analytic Development,Needham, MA
TripAdvisor,TripAdvisor is looking for an experienced data scientist to join a growing team within its Experiences and Rentals division. Write production code in Python.,Senior Data Scientist,Needham, MA
CBRE,Partner with data intelligence and the enterprise data platform teams on strategic data initiatives to provide input and help implement data strategy.,Principal Research Data Scientist,Boston, MA
Zylotech,Ability to handle big size computing & data efficiently both in memory & clusters. What you do in everyday life is continuously contribute to building IP while…,Data Science Intern,Cambridge, MA
MassMutual,"MassMutualâ€™s Advanced Analytics group is seeking an exceptional, highly motivated and self-directed data scientist. Lead projects and research initiativesÂ.",Lead Data Scientist,Boston, MA
ClimaCell,Familiarity with building data processing pipelines and databases to support big data statistical analysis applications. What You'll Be Doing.,Lead Atmospheric Data Scientist,Boston, MA
Integral Health,As a Principle Data Scientist at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data - including…,Principal Data Scientist,Boston, MA
Integral Health,As a Data Scientist at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data - including…,Senior Data Scientist,Boston, MA
Integral Health,"As a Principle Data Scientist, NLP at Integral you will work on cutting edge analytical problems that arise from an extremely diverse set of biotech data -…","Principal Data Scientist, Natural Language Processing",Boston, MA
Edlitera,"Our Data Science courses give students the skills they need to launch new careers in analytics and data science, or to leverage data in their current jobs.",Data Science Instructor,Boston, MA
Rapid7,"Experienced with AWS data processing and transformation services. You will help design, plan, and implement data analysis tools and systems with peers in small…",Data Engineer II,Boston, MA
General Assembly,"You have at least 6 months of professional data science experience. A deep understanding of statistical hypothesis testing and experimental design, data…",Local Lead Data Science Immersive Instructor,Boston, MA
Indigo,Partner with a data scientist/operations research scientist to productionize a predictive model prototype within 120 days. Statistics/ML expertise a plus.,"Senior Software Engineer, Data Science Engineering",Boston, MA
JobRobin,Apply your scientific knowledge and creativity to analyze large volumes of diverse data and develop algorithms to solve complex problems in a commercial setting…,Data Scientist,New York, NY
PwC,"Process improvement, transformation, effective use of innovative technology and data & analytics, and leveraging alternative delivery solutions are key areas of…",AI Data Scientist / Data Engineer,New York, NY
NYSTEC,"Must be proficiency in SQL, have a strong knowledge of relational database principles, and have proven experience analyzing large data sets, preferably in the…",Clinical Data Analyst,Albany, NY
"Remedy BPCI Partners, LLC.","This role will require a strong familiarity with analytical techniques, data programming and claims data engineering experience to help the team implement and…","Senior Analyst, Claims Data Engineering",New York, NY
WorkMarket,"As a Data Analyst, you''ll work with the Head of Data & Analytics and in collaboration across all corporate functions, to build dashboards, reporting tools, ad…",Data Analyst,New York, NY
Spotify,You have experience working with financial data and/or performing data reconciliations and quality assurance testing. Big Query / Google Cloud Platform.,"Data Analyst, Royalties and Accounting",New York, NY
Digitalogy,"Responsible for assisting with the development of our state-of-the-art, advanced analytical machine-learning-based software framework that can ingest, structure…",Data Scientist,New York, NY
Quartz Media Inc,"This role will provide analytic support to our business functions, including growing our membership business as well as improving the efficiencies of our…",Data Analyst,New York, NY
Vimeo,"This is an opportunity to design and maintain a robust, scalable and sustainable enterprise data platform with other members of the Business Intelligence team.","Associate Data Engineer, BI Engineering (python/ SQL)",New York, NY
Butterfly Network,We are looking for a highly motivated and experienced data scientist to drive data-driven strategy and product decisions. 3 + years of data science experience.,Data Scientist,New York, NY
Spotify,You have a 2-5 years of experience using databases and analytics tools to solve business problems. We are looking for a Senior Data Analyst to work with our…,"Senior Data Analyst, Publishing Royalties",New York, NY
Spotify,"You have a deep understanding of statistics and experience working with real-world data, as well as a strong business sense. It is a plus if you.","Data Scientist, Marketplace – all levels",New York, NY
"Remedy BPCI Partners, LLC.","This role will require a strong familiarity with analytical techniques, data programming and claims data engineering experience to help the team implement and…","Senior Analyst, Claims Data Engineering",New York, NY
Doximity,"As a Data Analyst, you''ll work within cross-functional delivery teams alongside other analysts, engineers, and product managers in discovering data insights to…",Data Analyst,New York, NY
Jobot,"Based in New York, NY we use big data and predictive analytics to help transform health care organizations. 3+ years practical experience in industry product as…","Data Scientist - Python, R, SQL",New York, NY
Matrix Resources,"Build and lead a team of Data Scientists and Machine Learning Engineers (In US and India). 10+ years of experience at a top technology company (Google,…",Senior Data Scientist,New York, NY
Quartet Health,"The ideal candidate will be an entrepreneurial, motivated data scientist who is well-versed in data analysis and algorithm implementation and eager to learn new…",Senior Data Scientist - Algorithms,New York, NY
Qualia Investments,We are hiring a Data Scientist or Quantitative Analyst to help rapidly deploy models for our market intelligence platform.,Data Scientist,New York, NY
NYSTEC,"Must be proficiency in SQL, have a strong knowledge of relational database principles, and have proven experience analyzing large data sets, preferably in the…",Clinical Data Analyst,Albany, NY
BerlandTeam,"This position, based in New York City, requires a strong interest in digital, analytics, data science, and quantitative and qualitative research, a natural…",Junior Data Scientist,New York, NY
Cloudera,"You will spend most of your time building machine learning models to tackle real life business problems through asking the right questions, understanding…",Data Scientist,Brooklyn, NY
"Remedy BPCI Partners, LLC.","Very strong knowledge of advanced applied data science (machine learning, neural networks, etc.), mathematical modeling, computational, statistical, data mining…",Data Scientist,New York, NY
4th-IR,The goal of the 4th-IR data scientist is to use their unique skills and intuition to architect solutions that demonstrate the power of data and Machine Learning…,Data Scientist,New York, NY
Vimeo,"This is an opportunity to design and maintain a robust, scalable and sustainable enterprise data platform with other members of the Business Intelligence team.","Data Engineer, BI Engineering Team (Python/SQL)",New York, NY
IBM,"Responsibilities include building innovative analytical models using machine learning and AI, testing and validating models, data gathering and research, fact…","Data Scientist - Tech Re-Entry - Armonk, NY",Armonk, NY
BNY Mellon,"The group works directly with BNY Mellon’s Investment Management companies on strategic projects, creating valuable tools and insights for decision makers…",Data Scientist,New York, NY
Citizen,"Work with a wide array of real-world data sources, with an inclination towards experimentation, to find new and better data sources that allow us to further…",Data Scientist,New York, NY
Uber,The team also provides marketplace management solutions using state of the art machine learning techniques and our dispatch simulator.,2020 PhD University Graduate - Data Scientist - Uber Eats (New York),New York, NY
Revlon,We are looking for a highly motivated and experienced data scientist to drive data-driven strategy and product decisions. 3 + years of data science experience.,Data Scientist,New York, NY
Square,"As a Senior Data Scientist at Square working on Risk, you will lead projects that derive value from our unique, rich, and rapidly growing data.","Data Scientist, Risk",New York, NY
Nearpod,"In this role, you''ll be a key member of the team with an exciting startup with a strong social mission, and be in a position to make a significant positive…",Data Scientist,Brooklyn, NY
Viome,"Joining a team of data scientists and machine learning engineers, you will analyze our unique biological datasets, modeling our customers’ health and finding…",Data Scientist,New York, NY
Remedy Partners,"Very strong knowledge of advanced applied data science (machine learning, neural networks, etc.), mathematical modeling, computational, statistical, data mining…",Data Scientist,New York, NY
Disney Streaming Services,"The data engineering team is responsible for collecting, analyzing and distributing data using public cloud and open source technologies and offers transparency…",Sr. Data Engineer,New York, NY
Remedy Partners,"This role will require a strong familiarity with analytical techniques, data programming and claims data engineering experience to help the team implement and…","Senior Analyst, Claims Data Engineering",New York, NY
DataDog,"As a Data Scientist for the Internal Analytics Platform team, you will be working on problems that have a strong data engineering component where scale is a…",Data Scientist,New York, NY
Uber,"Are you interested in working at the intersection of applied quantitative research, engineering development, and data science?",2020 PhD Data Scientist Internship - Uber Eats (New York),New York, NY
JP Morgan Chase,"The IDS Big Data and Analytics team will primarily focus on using statistical analysis, modeling techniques, and deep learning methods to drive innovative…",Asset & Wealth Management – Intelligent Digital Solutions – Data Science and Machine Learning Team – Analyst/Associate,New York, NY
Regeneron,"Building upon Regeneron''s strengths in mouse genetics and genetics-driven drug discovery and development, the RGC specializes in ultra-high-throughput exome…","NGS Data Analyst, Regeneron Genetics Center",Tarrytown, NY
Google,You will work on a variety of exciting projects in a fast growing organization with a lot of opportunities to take on complex problems that will require you to…,"Business Analyst, Engineering Support Analytics, Google Cloud",New York, NY
Skyline AI,"This is one of the broadest and most influential roles in the company - touching our data sources, data processing algorithms, ML research, and being…",Data Engineer / Scientist,New York, NY
Spotify,"We are seeking a Data Scientist or Senior Data Scientist to join our Product Insights team, focusing on the development of our Machine Learning driven…",Data Scientist / Senior Data Scientist – Spotify Free ML,New York, NY
Simon Data,"As a Data Scientist at Simon, you will be working as part of a collaborative/user focused team and be responsible for designing and building smart systems that…",Data Scientist,New York, NY
PepsiCo,"PepsiCo’s Data Science and Analytics group is a team of data scientists, technology specialists, and business innovators who operate within eCommerce to build…",Senior Data Scientist,New York, NY
"Remedy BPCI Partners, LLC.","This role will require a high degree of familiarity with analytical techniques, data programming and claims data engineering experience to implement and…","Manager, Claims Data Engineering",New York, NY
7Park Data,An ideal candidate will be passionate about building machine learning systems on real world data and have several years of industry experience and/or a Masters…,Data Scientist,New York, NY
Albert Einstein College of Medicine,The Data Scientist will utilize their skills and competencies in big-data analytics and high performance computing and will collaborate with Montefiore…,Data Scientist,Bronx, NY
Spotify,You have experience working with financial data including performing data reconciliations and quality assurance testing. Big Query / Google Cloud Platform.,"Data Analytics Manager, Royalties and Accounting",New York, NY
Spotify,"You have at least 5 years of experience in a similar data scientist role and a degree in science, computer science, statistics, economics, mathematics, or…","Senior Data Scientist, Growth Insights",New York, NY
Northeast Information Discovery,"A love of machine learning and a knack for coding and scripting. Bachelor’s degree in Computer Science, Information Science, Mathematics, Physics or related…",Data Scientist Midlevel,Canastota, NY
Well,"Demonstrated experience using Python for data analysis and machine learning (numpy, pandas, scikit-learn, xgboost, spacy, pytorch, stan/pymc3, etc.).",Data Scientist / Machine Learning Engineer,New York, NY
Eyeview,"Eyeview is looking for a Data Scientist to join our Data Science team working on research, development, and implementation of models, algorithms, and systems…",Data Scientist,New York, NY
Spotify,"The Premium Insights team consists of 20+ highly motivated and extremely friendly individuals, specialising in both Data Science and User Research, leveraging…",Senior Data Scientist – Customer Support Experience,New York, NY
ION,"The successful candidate will have the ability to use programmatic tools and techniques to quickly understand different data sources, transform and combine them…",Data Engineer,New York, NY
OpenX,"At OpenX, we have built a team that is uniquely experienced in designing and operating high-scale ad marketplaces, and we are constantly on the lookout for…",Data Scientist II,New York, NY
HVH Precision Analytics,"Data science professional to design, implement and deployadvanced machine learning / artificial intelligence algorithms across multipledomains including, but…",Senior Data Scientist,New York, NY
Spotify,"By turning large datasets from all corners of the company into actionable insights, this role will contribute to the enhancement of decision-making within…","Data Scientist, Licensing Finance",New York, NY
Weber Shandwick,"As a data scientist at Bomoda, you would be directly involved with the product team including computer scientists and data analysts, eliciting information from…",Data Scientist - Bomoda,New York, NY
SmartAsset,We're looking for a data scientist who can help take our marketing to cutting-edge levels of data sophistication. Working front end knowledge - HTML/CSS/jQuery.,Marketing Data Scientist,New York, NY
NS1,Our ideal candidates will be comfortable with (and excited about) taking on greenfield projects on a small but growing team. Flexible hours and time off.,Data Scientist,New York, NY
Spotify,You have a minimum 5 years of experience using databases and analytics tools to solve business problems. Manage a team of data analysts / scientists and work…,"Data Analytics Manager, Publishing Royalties",New York, NY
Lyons Hathaway,"We have a comprehensive suite of services targeted to optimize your organizational processes and overall performance in regards to data management, data…",Data Scientist,New York, NY
Google,"Google Cloud teams are dedicated to helping our customers transform and evolve their business through the use of Google’s global network, data centers and…","Data Science Consultant, Engineering Support Analytics, Google Cloud",New York, NY
"Remedy BPCI Partners, LLC.","Very strong knowledge of advanced applied data science (machine learning, neural networks, etc.), mathematical modeling, computational, statistical, data mining…",Senior Data Scientist,New York, NY
WeWork,"We are seeking a Senior Data Scientist to join our People Analytics Team. The ideal candidate will be passionate about machine learning algorithms, artificial…",Senior Data Scientist,New York, NY
Facebook,"The ideal candidate will be passionate about Facebook, have strong analytical and modeling aptitude and has experience using data to drive cost effective…","Data Scientist, Infrastructure",New York, NY
Feather,"Use analytical thinking, mathematics, and data manipulation to build models that can be used across various functions within Feather''s operations, engineering,…",Senior Data Scientist,New York, NY
Google,"Master''s degree in a quantitative discipline (e.g., Statistics, Operations Research, Bioinformatics, Economics, Computational Biology, Computer Science,…",Data Scientist Technical Lead,New York, NY
"Marsh & McLennan Companies, Inc.","Work within integrated client and project teams to provide essential insight and leverage on business problems through a data science lens Understand,…",Senior Data Scientist,New York, NY
Spotify,You have experience working with financial data including performing data reconciliations and quality assurance testing. Big Query / Google Cloud Platform.,"Data Analytics and Quality Assurance Manager, Royalties and Accounting",New York, NY
