,company_name,job_summary,job_title,City,State
171,Centric Consulting,Campus Recruiting - Business Analyst/ Process Analyst. Centric Consulting is not the typical consulting company. Our core purpose is simple:,Campus Recruiting - Business Analyst/ Process Analyst,Cincinnati, OH
172,Saudi Aramco,"As one of the world’s largest fully integrated energy enterprises, Saudi Aramco not only looks for individuals who can meet our expectations but for those…",Data Analyst- Relocation to Saudi Arabia,United States,
173,CVS Health,We have an outstanding opportunity for an enthusiastic team player to join our new Customer Business and Insights Analytics team in Omnicare.,Senior Statistical Analyst,Cincinnati, OH
174,Step2,"5 or more years related work experience. The Step2 Company, the largest American manufacturer of preschool and toddler toys and the world’s largest rotational…",Business Analyst – Sales & Product Management,Streetsboro, OH
175,Endevis,"Endevis, a leading provider of recruitment solutions across North America, is committed to your success. We work with the best organizations in the world and…",BI/Reporting Analyst,Archbold, OH
176,Sofo Foods,"Sofo Foods was started in the early 1940's when Antonio Sofo began to service the growing Italian community of Toledo, Ohio.",Procurement Analyst - Entry Level,Toledo, OH
177,Medical Mutual of Ohio,Acts as a primary contact with third party audit firms during the course of medical and prescription drug audits and operational assessments.,Operations Business Analyst,Cleveland, OH
178,Nations Lending Corporation,The Quality Assurance & Closing Analyst. Will be responsible for understanding the requirements and preparation of loan closing documents in accordance with…,Closing Analyst,Independence, OH
179,Battelle,"Battelle is guided by a founding mission. We invest our knowledge, talents and resources, helping our customers achieve their most important goals.",Data Science Intern (Summer 2020),Columbus, OH
180,Hyland Software,"The role is responsible for working with key business stakeholders and eliciting, analyzing, validating and documenting requirements for changes to business…","Intern, Business Analyst - IS",Westlake, OH
181,Pep,"Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and…",Data Analyst,Cincinnati, OH
182,Jam City,"Strong attention to detail and proven analytical skills. As a leading mobile games developer, Jam City is looking to “level up” our talent for our Bingo team in…",Data Analyst (Quality Control),Toronto, OH
183,Allstars Travel Group ATG,"Full-time Part-time Contractor Hours_40 /week Exempt Nonexempt. The IT-Data Analytics is responsible for developing, building, maintaining and delivering a…",Database Analyst,New Albany, OH
184,Great American Insurance Group,Have a high level of attention to detail while maintaining focus on strategic goals; Working for a leader in the insurance industry means opportunity for you.,Data Quality Assurance Analyst,Cincinnati, OH
185,ComDoc,"""A GREAT PLACE TO WORK AND A GREAT PLACE TO BE A CUSTOMER"". This is a message from our CEO, Gordy Opitz, and a Motto that we live by every day, here at ComDoc.",Network Analyst,North Canton, OH
186,Outset Medical,"Strong analytical skills and attention to detail. Outset Medical is a commercial-stage, privately held company delivering first-of-its-kind technology into the…",Sales Operations Analyst,Columbus, OH
187,Owens Corning,"The Systems and Data Analyst is responsible for ensuring the efficient and stable operation of Customer Operations specific to the multi-channel (phone, email,…",Customer Specialist - Data and System Analyst,Toledo, OH
188,Centric Consulting,Centric Consulting is not the typical consulting company. We live our core values and bring them with us in all we do for our clients and community.,Business Analyst,Cincinnati, OH
189,Endevis,"Endevis, a leading provider of recruitment solutions across North America, is committed to your success. We work with the best organizations in the world and…",Sr. Business Analyst,Walton Hills, OH
190,OpTech LLC,If you are interested and have 5 recent years experience as IT Business Analyst and 3 years experience with Quality Assurance Testing ----- Please APPLY!,IT Business Analyst / Quality Assurance Testing (#65434),Columbus, OH
191,Insigma Inc,If you are looking for job change or available in the job market so please send me your updated resumeor call me at 703-344-9674 \*121.,IDQ Data Analyst,Blue Ash, OH
192,Abbott Nutrition,This position requires a solid knowledge of our operational systems and processes in order to research customer inquiries and requests within a tight deadline…,Data Research Coordinator,Columbus, OH
193,UST Global,UST Global is a private high growth organization headquartered in Orange County California and is a leading provider of Advanced Computing and Digital Services…,Data Analyst,Mason, OH
194,The Jewish Federation of Cincinnati,The Mayerson JCC is hiring a Data Analyst at an exciting time of growth and development for our agency. We are in the process of transitioning CRM platforms and…,Data Analyst,Cincinnati, OH
195,Mayerson JCC,The Mayerson JCC is hiring a Data Analyst at an exciting time of growth and development for our agency. We are in the process of transitioning CRM platforms and…,Data Analyst,Cincinnati, OH
196,JJR Solutions,We are rated 4.1 out of 5 stars on Glass Door. Do you have a passion for data and discovering how it can be turned into useful information?,Data Analyst,Dayton, OH
197,One Source Technology LLC,"At Asurint, we’re building a leading information-based technology company in Cleveland, Ohio. Asurint is on a mission to help our customers succeed by bringing…",Agile Business Analyst,Cleveland, OH
198,OSIS,"Days and hours of work are Monday through Friday, 8:30 a.m. to 5 p.m. Occasional evening and weekend work may be required as job duties demand.",Clinical Quality Data Analyst,Cincinnati, OH
199,Ohio State University Medical Center,Analyst - OSU Health Plan (Job Opening 454518) - Position Summary: Conducts in depth analysis and reporting to inform eh executive leadership of the Ohio State…,Analyst - OSU Health Plan,Columbus, OH
200,CareSource,"Perform analysis of all data into, out of and within CareSource in support of Encounters Revenue and Remediation efforts. Experience in data mapping preferred.",Claims Encounter Data Analyst,Dayton, OH
201,PatientPoint,Senior Business Intelligence & Data Science Analyst. Join the PatientPoint Business Intelligence & Data Science team in our new Cincinnati headquarters office…,Senior Business Intelligence & Data Science Analyst,Cincinnati, OH
202,Centric Consulting,Centric Consulting is not the typical consulting company. We live our core values and bring them with us in all we do for our clients and community.,Agile Business Analyst,Cincinnati, OH
203,Laird Technologies,"Under general supervision, performs strategic business research and analysis for Laird Connectivity. Develops business analysis results and market research…",Business Analyst (Sales),Akron, OH
204,OWENS CORNING,"The Systems and Data Analyst is responsible for ensuring the efficient and stable operation of Customer Operations specific to the multi-channel (phone, email,…",Customer Specialist - Data and System Analyst,Toledo, OH
205,"Medassist, A Firstsource Company","This position is responsible for performing data exploration, analysis and turns it into insights for our customers.",Data Analyst,Columbus, OH
206,"PRIME AE Group, Inc.","3SG Plus (www.3sgplus.com), a certified Hyland OnBase reseller located in north Columbus, Ohio, is seeking an entry level Junior Business Analyst to join our…",Junior Business Analyst,Columbus, OH
207,Forfeiture Support Associates,Attention to detail and the ability to read and follow directions is very important. Focused on delivering unsurpassed services in support of law enforcement…,Investigative Analyst / Records Examiner Supporting the DEA,Miamisburg, OH
208,"Redwood Living, Inc.","At Redwood, we know we are only as successful as the people who power us. Our employees are passionate, they are talented, they are empowered to make decisions…",Senior Business Analyst,Independence, OH
209,Nationwide Children's Hospital,Mon-Fri 8 AM – 5 PM. At least 3 year’s experience providing systems analysis support required. We are seeking a Data Management Systems Analyst - The Institute…,Data Management System Analyst - Genomic Medicine,Columbus, OH
210,Great American Insurance Group,"5 or more years of related experience that includes experience in designing, coding, testing, debugging, documenting. Acts as a liaison between business and IT.",Senior Business Analyst,Richfield, OH
211,Ohio State University Medical Center,Data Analytics Specialist (Job Opening 453448) - The Data Analytics Specialist participates in data analysis and research projects to solve problems and provide…,Data Analytics Specialist,Columbus, OH
212,SOSi,"For 30 years, clients in the private and public sectors have relied upon SOS International LLC (SOSi) for critical operations in the world’s most challenging…",Business Data Analyst,Dayton, OH
213,Fast Switch,"5 years of experience managing requirements on several projects at the same time. Our client in Columbus, Ohio is seeking a Business Analyst for a six month…",Business Analyst,Columbus, OH
214,CAS,"Attention to detail, time management, strong multi-tasking and problem solving skills. CAS uses intuitive technology, unparalleled scientific content and…","Manager, Business Intelligence",Columbus, OH
215,Nationwide Children's Hospital,"Full time, benefits eligible, Monday - Friday. We are seeking a RDC Data Analyst in Research Information Services. They’ll tell you it’s More Than a Job.",RDC Data Analyst- Research Information Services,Columbus, OH
216,Standard Textile,Minimum of 1 to 3 years in a related business role or equivalent coursework with demonstrated ability to succeed. We hold ourselves to a higher standard.,Healthcare Data Analyst,Cincinnati, OH
217,NCP Finance,Able to combine aggregate and detail data in a single query -. NCP’s primary business is consumer lending. The DBA/Data Analyst also reviews and approves the…,DBA/ Data Analyst,Dayton, OH
218,Sherwin-Williams,"3 years in a supervisory role. Founded in 1866, The Sherwin-Williams Company is a global leader in the manufacture, development, distribution, and sale of…","Director, Measurement & Data Analytics",Cleveland, OH
219,Myriad Genetics,"Myriad Genetics Inc., is a leading personalized medicine company dedicated to being a trusted advisor transforming patient lives worldwide with pioneering…",(MW) Business Intelligence Analyst,Mason, OH
220,Mercy Health,Thank you for considering a career at Mercy Health! This is what we were meant to do - Together! This position is responsible for providing data analysis…,System Data Analyst,Cincinnati, OH
221,HORAN,"Minimum of 3 years (preferably more) of business experience in the Insurance Industry. Are you a technically oriented, high attention to detail, analytical,…",Data Analyst,Cincinnati, OH
222,Dynamic Catholic,How about putting those data analysis skills to work in a way that will actually make a lasting impact on the world? Your Typical Day at Dynamic Catholic.,Data Analyst,Cincinnati, OH
223,Great American Insurance Group,"He or she is proactive, dependency-aware and can transition seamlessly between a holistic, enterprise perspective and a critical attention to detail.",Data Systems Analyst (Data Integration/Warehouse BA),Cincinnati, OH
224,NetJets,"The Data Analyst, Senior will act as a data and business intelligence subject matter expert and work closely with business stakeholders to collect requirements…",Sr. Data Analyst,Columbus, OH
225,"QTC Management, Inc.","Responsible for the analysis of examination reports, quality reviews, and data to ensure clinical compliance. Interact with field personnel and supervisors.",Quality Analyst Sr,United States,
226,TriHealth Inc.,"Under general supervision, this position supports the assessment of clinical, business, and operational performance of the assigned business unit or department.",BUSINESS ANALYST I-DIVERSIFIED SERVICES;2936,Montgomery, OH
227,Buckeye Community Health Plan,"Learn various job functions within the Managed Care industry and explore various career opportunities. Research various legal, regulatory, and other topics…",Intern (Health Informatics & Data Undergraduate - Summer),Columbus, OH
228,Kenan Advantage Group,"KAG is North America's largest independent fuels delivery and bulk liquids carrier. At KAG, we pride ourselves on providing the safest and highest quality…",Quality Assurance Analyst,North Canton, OH
229,SafeAuto,"Minimum of 5 years of quality assurance. SafeAuto is a thriving insurance company based in Columbus, Ohio. For over 25 years we have continued to provide our…",Data Warehouse Quality Analyst,Columbus, OH
230,"Lockton, Inc.","Must be detail oriented and have excellent time management skills to prioritize workloads, successfully manage multiple projects, and meet time sensitive…",Senior Health Data Analyst,Nova, OH
231,Clear Packaging,"We are a packaging supply testing and consultancy firm, focused on packaging product performance and related customer impacts. Ability to Display Data Usefully.",Lab Technician / Data Analyst,Cincinnati, OH
232,"OnShift, Inc","OnShift is looking to add a data-minded intern to our Marketing team! This is a temporary internship and requires around 15 hours of work each week, starting…",Data Intern - Marketing,Cleveland, OH
233,Memorial Hospital of Union County,"Analyze annual, quarterly, monthly and weekly financial reports to verify accuracy. Annual budgets and ensure timely distribution of financials.",Business Analyst,Marysville, OH
234,The E.W. Scripps Company,"Minimum of 3 years of experience in solving analytical problems using quantitative approaches (or equivalent). Secure final, accurate data files from vendors.","Data Analyst, Predictive Modeling",Cincinnati, OH
235,State of Ohio Jobs,United States of America-OHIO-Franklin County. General Services Center 4200 Surface Rd 1st Floor Columbus 43228-1313. 8:00 AM- 5:00 PM (M-F).,State Procurement Analyst,Columbus, OH
236,CVS Health,Minimum of 3 years required in roles relating to business analytics. Is a wholly owned subsidiary of CVS Health Corporation. In this role you will need to:,Senior Analyst Client Reporting,Cincinnati, OH
237,Asurint,"5 years in business analysis or related fields required. At Asurint, we’re building a leading information-based technology company in Cleveland, Ohio.",Senior Business Analyst,Cleveland, OH
238,Knox Community Hospital,"Responsible for converting and analyzing patient data into information for decision-making, and assisting in the development of financial and statistical…",Financial Analyst,Mount Vernon, OH
239,Accelerated Analytics,"Accelerated Analytics is the provider of choice for retail Point of Sale (POS) data. We have been collecting, analyzing, and reporting on POS and EDI 852 data…",Business Analyst,Canton, OH
240,JPMorgan Chase,"Bachelor’s Degree in related business, technical, or quantitative field with 5 years of relevant experience or Master’s Degree with 3 years of relevant…",CCB - Risk Analytics - Customer Risk Data Analyst - Associate,Columbus, OH
241,American Chemical Society,"CAS uses unparalleled scientific content, specialized technology and unmatched human expertise to help R&D organizations across Commercial, Government and…",Data Analytics Intern,Columbus, OH
242,METROHEALTH MEDICAL CENTER,"The MetroHealth System is an essential health system committed to providing health care to everyone in Cuyahoga County, Ohio, and improving the health of the…",Business Analyst-Office of Opioid Safety,Cleveland, OH
243,National Church Residences,"Do you love spending time with data, trends and findings? Join our team and live the mission with National Church Residences!",Data Analyst,Columbus, OH
244,National Interstate Insurance Company,"National Interstate is a member of Great American Insurance Group. As one of the leading commercial transportation insurers in the nation, we offer risk…",Data Analytics Intern - Summer 2020,Richfield, OH
245,Owens-Illinois,Remember the last time you opened a bottle of champagne? A cold beer after a hard day’s work or a bottle of sparkling mineral water to quench your thirst?,Data Science Intern - Global HQ,Perrysburg, OH
246,Cincinnati Eye Institute,"0110 - CVP Blue Ash - Cincinnati, OH. This position will be responsible for conducting detailed analysis and evaluation of financial and operational performance…",Data Analyst,Cincinnati, OH
247,Credence LLC,"Minimum of Bachelor’s degree and 3 years of experience required. Credence Management Solutions, LLC (Credence) is seeking an Air Force Office of Special…",Air Force Office of Special Investigator (AFOSI) Analyst,WP Air Base, OH
248,Ameritas,"Available work hours will fall between 8 am to 5 pm (Central Time) Monday-Friday. At Ameritas, fulfilling life is what we do daily.",Data Governance IT Intern,Cincinnati, OH
249,Intersect ENT,"Minimum 5 years of progressive experience in data, forecasting, and/or analytics. Sales Operations Analyst is responsible for driving value to the Sales and…",Sr. Sales Operations Analyst,United States,
250,Randstad Professionals,"Looking for a contractor to help with repetitive aspects of process this role supports, which are driven by system defects. Find root cause of data rejections.",Business Analyst - Finance,Dublin, OH
251,PRA Health Sciences,"Associate Director, Data Science - Custom Analytics. Job Locations US | US-PA-Blue Bell | US-AZ-Phoenix. Posted Date 2 days ago(10/18/2019 11:32 AM).","Associate Director, Data Science - Custom Analytics",United States,
252,Prosource,Translating solution discovery into software implementations that meet business goals. Defining business requirements and reporting them back to stakeholders.,Business Analyst,West Chester, OH
253,University Hospitals,Minimum 3 years of experience as an application analyst required. The Oracle Business Analyst is responsible for the maintenance and support of the Oracle…,Oracle Finance/Hyperion Business Analyst II,Shaker Heights, OH
254,McGraw-Hill,"As an Intern at McGraw-Hill, you become part of a company that impacts millions of students and teachers every day. Your contribution to the team includes:",Talent Acquisition Data Analyst Intern (Part-Time),Columbus, OH
255,WebPresented,WebPresented is an innovative software company that is quickly growing into a leader of business intelligence and Customer Relationship Management (CRM)…,Business Analyst,Columbus, OH
256,The Medical Cost Savings Solution,"Hours are Monday through Friday 8:30 am to 5 pm. The Medical Cost Savings Solution is looking for Configuration Analyst, this individual will need to posses a…",Claims Configuration Analyst,North Canton, OH
257,Greater Cleveland Regional Transit Authority,The employee may be required to work at a desktop computer for more than 5 hours a day. Provides senior level experience for business intelligence analysts and…,Senior Business Intelligence Analyst,Cleveland, OH
258,Heitmeyer Consulting,Citizens and Green Card Holders are encouraged to apply. We are unable to sponsor candidates at this time. The ideal candidate will have consulting experience.,Business Analyst,Columbus, OH
259,"Yashco Systems, Inc.","Business Analyst (Multiple Positions with National Placement out of Franklin County, OH) Minimum of either a Bachelors degree and five (5) years of experience…",Sr. Business Analyst,Hilliard, OH
260,Nitor,The primary focus of the Business Analyst is to provide general support to our clients’ projects and work closely with other Nitor Project Managers.,Business Analyst,Cleveland, OH
261,BLS Revecore,Impeccable attention to detail and accuracy. The Physician Services Data Analyst works at the cutting edge of some of our most important business and service…,Physician Services Data Analyst,Township of Liberty, OH
262,"TACG, LLC","Or, 5 years’ experience with a Master’s Degree in the field of business. TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on…",Business Analyst,Dayton, OH
263,Ohio Health,"3 years with Associate's degree, 5 years with relevant Experience performing EMPI functions. In lieu of a degree, a Minimum of 5 years Experience as a data…",EMPI Data Analyst,Columbus, OH
264,TRA'BIAN ENTERPRISES,"Work with business units and other stakeholders to gather information. Using techniques like interviews, work sessions, storyboarding, and prototyping.",Business Analyst,Dublin, OH
265,OMNOVA Solutions,The Lead HR Business Analyst is responsible for the daily support and maintenance of the global HCM system. The Lead HR Business Analyst will strategically plan…,HR Business Analyst,Beachwood, OH
266,Case Western Reserve University,"Strong business acumen, attention to detail, problem solving and organizational skills. Serving as a key member of the client experience team of the University…","Director, Data Management, Analytics & Visualization",Cleveland, OH
267,Mass Genics,Responsible for assisting with complex projects and leading single scope projects. Developing and reporting metrics which drive continuous improvement of GTI…,Project Management Analyst (Data Analytics/Qlikview),Columbus, OH
268,Aver Inc.,Aver is looking to add to its stellar customer analytics team by hiring a Senior Healthcare Data Analyst. This role is responsible for building analytic content…,Senior Healthcare Data Analyst,Columbus, OH
269,ExactCare,"Work with a strong attention to detail to ensure all documented needs are communicated. Business Analyst, IT Product Development *. How do we do it?","Business Analyst, IT Product Development",Valley View, OH
270,Sherwin-Williams,"Founded in 1866, The Sherwin-Williams Company is a global leader in the manufacture, development, distribution, and sale of paints, coatings and related…",IT Business Analyst (Global Support),Cleveland, OH
271,Farmers Insurance Group,"Farmers Insurance Group is one of the premier property and casualty insurers in the United States, with operations nationwide and business hubs in Independence,…",Business Insurance Product Analyst - Summer 2020 Intern,Independence, OH
272,NetJets,2-4 years Knowledge of market research principles and methodologies Passionate advocate for the customer/Owner and the desire to bring their point of view into…,Market Research Analyst,Columbus, OH
273,Platform 6 Ltd,5 years+ eCommerce experience as a Business Analyst / functional capacity. This leading organisation has an urgent requirement for a Salesforce eCommerce…,Salesforce eCommerce Functional Consultant / Business Analyst - remote working USA,United States,
274,Kelly Services,"Kelly Services is seeking an Business Analyst for a market leader in the design, manufacture and distribution of fashion, luxury, sports and performance eyewear…",Business Analyst /Lens Category Analyst - Mason OH,Mason, OH
275,STERIS,"Minimum 5 years Business Analysis, EDI, Order Management, Supply Chain, or digital transaction experience required. What you need to be successful.","Business Analyst, Order Management/RPA",Mentor, OH
276,naviHealth,"The Data Exchange Quality Assurance Analyst, under supervision of the Manager of Data Exchange Operations, is responsible for testing and ensuring the quality…",Data Exchange QA Analyst II,Cincinnati, OH
277,Chase Bank,Performance Consulting is a high-visibility internal consulting team and Center of Excellence (CoE) supporting Consumer and Community Bank (CCB) Operations.,Performance Improvement Analyst I,Columbus, OH
278,CoverMyMeds,This role is essential to the Marketing Team and requires an individual who is detail oriented and has the tenacity to push through to complete multiple…,Marketing Data Analyst,Columbus, OH
279,Avani Technology Solutions Inc,3 month contract to start. 3 to 6 years of experience in data analytics from multiple sources to include ecommerce analytics. Client is seeking a Sr.,Sr. Data Analyst - Tableau Dashboard Develope,Cincinnati, OH
280,AT&T,AT&T/GSI is currently seeking a Data Analyst for its ATEP II program within the National Air and Space Intelligence Center (NASIC) at Wright Patterson Air Force…,Data Analyst 4 (Government),Fairborn, OH
281,Southern Glazer’s Wine and Spirits,"Responsible for creation, generation and ongoing analytics of data to support program management and execution of strategic optimization across functions…","Analyst, S&OP Planner",Columbus, OH
282,Digital Partners,"Structured, analytical with a problem-solving approach and a high level of attention to detail. Want to be part of a company that is seeking to partner with…",Data Analyst,Cincinnati, OH
283,Swagelok Company,Responsible for gathering business requirements and developing high-level approach to solution and services to fulfill those requirements on large departmental…,Business Analyst (SAP Manufacturing),Solon, OH
284,Myriad Genetics,"Myriad Genetics Inc., is a leading personalized medicine company dedicated to being a trusted advisor transforming patient lives worldwide with pioneering…",(MW) Business Intelligence Analyst II (Finance),Mason, OH
285,Safe Auto,"SafeAuto is a thriving insurance company based in Columbus, Ohio. For over 25 years we have continued to provide our customers with engaging customer service…",Business Analyst - Business Intelligence,Columbus, OH
286,Park Place Technologies,"Minimum 5 year of experience in business analysis, systems design and project management. The Business Analyst will work with key business stakeholders and be…",Business Analyst,Mayfield Heights, OH
287,OpTech LLC,"OpTech is seeking a Senior IT Business Analyst. USC and GC Holders only, please, and local to Ohio. JOB SUMMARY - SUPPORTING DEPARTMENT OHIO DEPARTMENT OF…",Senior IT Business Analyst (#65472),Columbus, OH
288,Safe Auto,"At least 3 years of experience as a Business Analyst. SafeAuto is a thriving insurance company based in Columbus, Ohio. Experience with personal auto insurance.",Data & Finance Business Analyst,Columbus, OH
289,CBRE,"Minimum of 5 years of related experience and/or training. The purpose of this position is to provide complex research, data mining/analysis, reporting and…",Senior Business Analyst,Lyndhurst, OH
290,Midwest Tape,"3 years previous data entry. Must be detail oriented, accurate and have excellent organization and excellent follow-up skills. Gather data for review and entry.",Data Specialist,Holland, OH
291,Procter and Gamble,Do you enjoy design research and analytic frameworks? How would you like to use your creative and analytical skills alongside business leadership in your…,Data Scientist-Master’s Degree Internship,Cincinnati, OH
292,Ohio State University Medical Center,Data Analytics Consultant (Job Opening 453168) - Scope of Position Includes all nursing departments for all business units;,Data Analytics Consultant,Columbus, OH
293,"Infinite Management Solutions, LLC",Minimum 3 years’ proven professional/business related experience in process development and optimization. We have over 20 years of experience and are dedicated…,Business Process Analyst,Dayton, OH
294,Smart Data,Data Business Analyst with focus and experience in data related projects. 7+ years of Data Domain experience. Data lies at the center of everything we do.,Data Solution Analyst,Cincinnati, OH
295,Chase,Performance Consulting is a high-visibility internal consulting team and Center of Excellence (CoE) supporting Consumer and Community Bank (CCB) Operations.,Performance Improvement Analyst I,Columbus, OH
296,SSI,Top must-have skills / Candidate Requirements: Years of overall experience required: Monitoring the infrastructure applications for health availability and…,Business Analyst # JN -102019-49595,Strongsville, OH
297,Redwood,"At Redwood, we know we are only as successful as the people who power us. Our employees are passionate, they are talented, they are empowered to make decisions…",Senior Business Analyst,Independence, OH
298,Selman & Company LLC,"Position Title – Business Analyst, Billing Operations. We are seeking a talented individual to join our Billing Operations team as a Business Analyst.",Billing Business Analyst,Cleveland, OH
299,Direct Auto Insurance,Responsible for improving the efficiency of the sales staff and supporting any business needs that arise. They will spend a majority of their time observing and…,Inside Sales Business Process Analyst,Cleveland, OH
300,"QTC Management, Inc.","Responsible for expert level analysis of examination reports, quality reviews, and data to ensure clinical compliance. Must be willing to travel up to 20%.",Quality Analyst Sr Stf,United States,
301,Exodus Integrity Services,"Exodus Integrity Services, Inc is a rapidly expanding technology company headquartered in Northeast Ohio. This is a very exciting opportunity working with one…",Sr. Business Analyst,Cleveland, OH
302,National Interstate Insurance Company,"5 or more years of related experience that includes experience in designing, coding, testing, debugging, documenting. Acts as a liaison between business and IT.",Senior Business Analyst,Richfield, OH
303,Javelin Systems,Work Closely with clients and the business to identify and analyze core business processes and workflows; Facilitates workshops as needed for business process…,BUSINESS ANALYST,Columbus, OH
304,Optimal,"The Business Analyst is responsible for all program systems, metrics, and technology. This position requires a combination of sales, operations, technology, and…",Business Analyst,Cincinnati, OH
305,Buckeye Community Health Plan,Learn various job functions within the Managed Care industry and explore various career opportunities. Communicate project status and results to staff mentors…,Intern (Health Informatics & Data Graduate - Summer),Columbus, OH
306,American Financial Group,Strong commitment to excellence and attention to detail. Working for a leader in the insurance industry means opportunity for you. Proficient in Word and Excel.,Associate Business Analyst,Cincinnati, OH
307,McGraw-Hill,"Acute attention to detail, the ability to analyze complex systems,and the ability to manage multiple projects concurrently. What you’ll need to be successful:",Business Analyst,Columbus, OH
308,Serco Inc.,Analyzes and documents one or more of an organization's processes. Meets with subject matter experts within the organization to gather process information and…,Business Process Analyst I,Wright-Patterson AFB, OH
309,Chase,"The ATM Monitoring Group (AMG) is responsible for achieving the highest possible customer availability on over 16,000 Chase owned and operated ATMs & eATMs.",Business Systems Analyst,Columbus, OH
310,Progressive,Data Analyst Senior to Lead. Data Analyst Senior to Lead. This is an exciting opportunity to help the Customer Relationship Management - System’s Experience…,Data Analyst Senior to Lead,Mayfield Village, OH
311,Cameron Craig Group,Lead IT Digital Business Analyst - (job description). We have partnered with a Global Manufacturer in Northwest OH to lead a search for their NEWLY CREATED Lead…,Sr. IT Business Analyst,Findlay, OH
312,Vaco,"Supporting SAP roll outs over the next two years. Recently converted sandbox to S4. Ideal candidate is someone who can quickly learn the organization, key…",SAP FICO Business Analyst,Cincinnati, OH
313,Total Quality Logistics (TQL),"Self-starter with a strong work ethic, attention to detail, and able to work in a fast-paced environment. Seeking a Business Analyst whose primary objective…",Business Analyst,Cincinnati, OH
314,Vertiv Co.,"Business Analyst - ERP Data Management. Jul 2, 2019, 9:26:49 AM. The Business Analyst, ERP Data Management works within the Global Data Management & Analytics…",Business Analyst - ERP Data Management,Columbus, OH
315,Centric Consulting,Centric Consulting is not the typical consulting company. We live our core values and bring them with us in all we do for our clients and community.,Business Analyst,Columbus, OH
316,Integrated Data Service Inc.,"This position requires a minimum of 5 years of DoD acquisition, financial management, program management, logistics management, manpower/personnel management or…",Business Data Analyst,Dayton, OH
317,Cardinal Health,What Cloud/Data Senior Analyst contributes to Cardinal Health. This position will work as part of a team bringing new services and enhancing current ones in the…,Cloud/Data Senior Analyst,Dublin, OH
318,Gem City Business Solutions,3 to 5 years of bookkeeping and/or junior level accounting experience. Accounting and Financial Analyst-- Gem City Business Solutions*.,Business Analyst,Beavercreek, OH
319,State Auto Insurance Companies,It's fun to work in a company where people truly BELIEVE in what they're doing! We're committed to bringing passion and customer focus to the business.,Actuarial Analyst - WC,Columbus, OH
320,Acumen Solutions,"Acumen Solutions drives excellence - not only in our performance, but also in the results we deliver for our clients. Bachelor's degree or equivalent required.",Salesforce Business Analyst,Cleveland, OH
321,JP Morgan Chase,"JPM) is a leading global financial services firm with operations worldwide. The firm is a leader in investment banking, financial services for consumers and…",CCB - Home Lending - Data Analyst - Associate,Columbus, OH
322,Worldpay,Typically requires a minimum of 5 years of related experience with a Bachelor's degree in computer science or equivalent field;,Senior Data Analyst,Cincinnati, OH
323,CareSource,"Assist with all regulatory data submissions to state and federal agencies on a timely basis, ensuring the quality of the data submitted meets, at a minimum, the…",Encounters Data Submission Analyst,Dayton, OH
324,MediSync,Occasional lifting of 5 to 20 pounds. Design- demonstrate attention to detail and efficiency. MediSync partners with tomorrow's leading medical groups.,"ANALYST, DATA MANAGEMENT",Springdale, OH
325,Progressive,"As a Product Analyst, you'll be more than just a numbers person-you'll play a vital role in marketing our insurance products. What we also look for:","Product Analyst, Senior -",Mayfield Village, OH
326,JPMorgan Chase & Co.,"JPM) is a leading global financial services firm with assets of $2.6 trillion and operations worldwide. The firm is a leader in investment banking, financial…",CCB - Quantitative Modeling/Data Science Associate,Columbus, OH
327,JP Morgan Chase,Performance Consulting is a high-visibility internal consulting team and Center of Excellence (CoE) supporting Consumer and Community Bank (CCB) Operations.,Performance Improvement Analyst I,Columbus, OH
328,One Source Technology LLC,"5 years in business analysis or related fields required. At Asurint, we’re building a leading information-based technology company in Cleveland, Ohio.",Senior Business Analyst,Cleveland, OH
329,"WorldPay US, Inc.",Gain a better understanding of how the Worldpay Data Platform Database team supports Business and Infrastructure initiatives across multiple database platforms…,Data Platform Intern,Cincinnati, OH
330,Bath & Body Works,Detail oriented with strong organizational skills. The Business Analyst team for Bath & Body Works Direct is responsible for understanding the vision of the…,"Manager, Business Analyst",Reynoldsburg, OH
331,US Department of the Air Force,"Or equivalent doctoral degree or 3 full years of progressively higher level graduate education leading to such a degree or LL.M., if related.",BUDGET ANALYST,Wright-Patterson AFB, OH
332,Conduent,"Conduent is the world's largest provider of diversified business process services with leading capabilities in transaction processing, automation, analytics and…",Business Analyst II,Cincinnati, OH
333,Barefoot Proximity,"Those who excel on the team are detail oriented, highly curious, proactive, and able to work both independently and as part of a team.",Associate Director (Data Science & Advanced Analytics),Cincinnati, OH
334,Interesse International Inc,"\*If you do not speak Japanese, please do not apply for this job. Familiarize yourself with the existing product and its potential impact on the market as a…",Japanese Bilingual Business Analyst,Raymond, OH
335,Platform 6 Ltd,5 years+ experience as a Business Analyst / Systems consultant or consulting experience leading sales and marketing transformation projects.,Senior Financialforce PSA Consultant / Business Analyst - Remote / Travel USA,United States,
336,Fidelity Partners Medical Staffing,"Data Security Analyst - Wright Patterson Air Force Base, Dayton, Ohio*. Fidelity Partners is a fast growing national staffing solutions firm specializing in…",Data Security Analyst,Wright-Patterson AFB, OH
